speaker_id,slide_id,question_id,problem_id,text
PK,__S4__,,," I w tej chwili, bardzo dziękuję za potwierdzenie, i teraz, gdyby pan był łaskaw w swoim tempie, według własnych preferencji odnosić się do poszczególnych pytań dotyczących slajdu 4."
PK_DE_02,__S4__,,,"Jeżeli chodzi o pierwszą pozycję w diagramie, gdzie mamy klasę i podział na gatunki trujące i jadalne. 25. Sprawdzam, jaka jest suma trujących i jadalnych. Wygląda na to, że jest ich 27 gdzieś tysięcy plus 34 [niesłyszalne], no, czyli w sumie mogłoby to dać ilość wszystkich gatunków znajdujących się w bazie."
PK,,,, Aha.
PK_DE_02,__S4__,,,"Tak wygląda, czyli grzyby niejadalne są podpięte pod trujące, bardzo możliwe, ale to nie można uznać jako pewnik. To może przejdziemy do drugiego diagramu, tak? Kształt kapelusza: stożkowy, półkulisty, inny, dzwonkowaty, wklęsły, płaski, wypukły. Jeżeli chodzi o kształt kapelusza, jest to bardzo ważna cecha diagnostyczna, która znajduje się w każdym kluczu służącym do oznaczenia przynależności gatunkowej grzybów. Natomiast tutaj pewna ostrożność, mianowicie jeden gatunek może przyjmować różne kształty. Jest nie… Co prawda jest to przypisana do konkretnego gatunku, jednak dosyć zmienna i niejednokrotnie trudna w interpretacji. Jest to wynikiem cech środowiskowych również, w jakich nasz grzyb rośnie. Ale jak najbardziej, jest to cecha przydatna w analizie. Powierzchnia kapelusza: zamszowa, pomarszczona, włóknista, jedwabista, mięsista, bruzdowana, błyszcząca, łuskowata, gładka, lepka. No, tutaj jest sytuacja… jest bardzo podobna, przy czym ja osobiście miałbym problem w rozróżnianiu poszczególnych… niektórych cech, mianowicie między jedwabistą a zamszową, no, ja bym miał problem, bruzdowaną, błyszczącą, łuskowatą, między gładką a zamszową. I lepka. Lepkość też jest bardzo ważną cechą, natomiast niejednokrotnie jest to zależne od warunków termicznych."
PK,,,," Atmosferycznych, termicznych, prawda? Wystarczy, że popada i powierzchnia może być lepka."
PK_DE_02,__S4__,,,"Tak. Tak, z jednej strony tak, ale są gatunki, u których ta cecha jest, jest ujęta w kluczach. Tak, posiłkuję się tutaj tymi naszymi zasłonakami cortinarius. Tam jest taka cała sekcja grzybów, gdzie do sekcji należą te te gatunki, które mają właśnie lepki kapelusz i często trzon. Kolor kapelusza, no tutaj jest dosyć ładnie rozpisane: brązowy, żółty, pomijając kwestię tego, że najwięcej grzybów jest brązowych [śmiech]. Niejako jest logiczne. Te cechy kolorystyczne są dosyć ładnie posortowane, przy czym tutaj też jedna uwaga. Niestety bardzo często kolor jest zależny od tego, w jakim wieku dany owocnik jest. Niestety, wracając tutaj do zasłonaków, to, no z wiekiem takie owocniki prawie zejściowe są do siebie bardzo podobne. Dlatego też przy oznaczeniu musimy mieć grzybki w różnym wieku. Niestety."
PK,,,, Rozumiem.
PK_DE_02,__S4__,,,"Zmiana koloru. Puszcza mleczko w reakcji na uszkodzenie, tak, tak, tak. Zmiana koloru, puszcza mleczko, zmienia kolor, brak mleczka, nie zmienia koloru lub brak mleczka, no tutaj jest… Gdyby nie brak mleczka, to można byłoby wprost przejść do grzybów z rodzaju lactarius, czyli do mleczajów, gdzie jest to też podstawowa cecha diagnostyczna: pojawianie się mleczka, jego kolor i zmiany barwy tego mleczka w funkcji czasu. Yy... Natomiast brak mleczka, no w zasadzie w niektórych w niektórych mleczajach jest tego mleczka bardzo mało. Może tutaj to było brane pod uwagę, bo nie miałoby sensu, chociaż można byłoby... Nie zmienia koloru, brak mleczka. Zastanawiam się, czy można by pod ten diagram podpiąć grzyby z innych rodzajów, gdzie mleczko jest… [gdzie] brak mleczka jest nieistotny. Nie zmienia koloru lub brak mleczka. Nie, to wyraźnie jest do lactariusów. "
PK_DE_02,,__Q1__,,"Sposób przyrastania blaszek do trzonu: no, to też jest bardzo, bardzo ważna cecha diagnostyczna, przyrośnięte, zbiegające, wykrojone, no rurki, no, to tutaj nie bierzemy ich pod uwagę. Czy bierzemy? Wolne, faliste, brak. Faliste to, jak się domyślam, chodzi o te blaszki, które mają karbowaną lub nierówną krawędź. Przyrośnięte, zbiegające. I wykrojone. Rurki wolne. Kształt blaszek czy też ich sposób przyrośnięcia do trzonu jest jedną z cech ujętych w kluczach, które kierują nas na jakąś konkretną grupę czy część albo, inaczej mówiąc, zawęża ilość rodzajów, które które mają być brane pod uwagę przy diagnostyce grzybów."
PK,,,, Jasne.
PK_DE_02,__S4__,,,"Gęstość blaszek: gęste, rzadkie, brak. No, tutaj to sformułowanie jest takie dosyć kolokwialne, bo w kluczach piszemy wprost, jaki jest przelicznik, ile blaszek w jakim gatunku, ale rzeczy… rzeczywiście jest, jest to, jest to ważna cecha, przy czym to oczywiście ma sens w odróżnianiu gatunków, gdzie jest 6 lub 8 blaszek, a w innym kilkadziesiąt, tak, to wtedy wyraźnie gołym okiem widać różnicę. Kolor blaszek, no, bez… bezwzględnie ważna rzecz. Biały, brązowy, żółty, różowy, szary, brak, pomarańczowy, czarny, zielony, czerwony, fioletowy, jasnobrązowy, bardzo ważna rzecz, przy czym niestety z wiekiem w wielu gatunkach blaszki zmieniają kolor. Dla przykładu pieczarki z wiekiem z wiekiem ciemnieją od jasnoróżowych do czekoladowobrązowych, a w niektórych, dajmy na to, mleczajach, nie mleczajach, tylko zasłonakach, blakną często. I te, gdzie za młodu są fioletowe, mogą być ochrowe z wiekiem. Dlatego, tak jak mówiłem wcześniej, trzeba tutaj mieć często do dyspozycji owocniki w różnym wieku. Podstawa trzonu: pękaty, bulwiasty, korzeniasty, maczugowaty, brak danych. Tak, tak, tak, przy czym nie w każdym rodzaju grzybów ta cecha jest jednoznaczna, natomiast w wielu przypadkach stosowana, czy w rodzaju hebeloma czy w dawnych cortinariusach. Jak najbardziej, cecha dosyć ulotna, nie zawsze prosta w interpretacji, bo… przynajmniej dla mnie osobiście nie zawsze jestem w stanie łatwo odróżnić na przykład owocnik z trzonem bulwiastym od maczugowatego, ta bulwa nie zawsze jest na tyle wyraźna, żebym mógł powiedzieć, że już jest bulwą, a nie jest kształtem maczugowatym. A jeżeli uznać, że tutaj te zbiory są… nie mają części wspólnej, a tak wygląda, bo tych owocników tutaj wiele nie ma opisanych na skali, no to, no to wygląda, że się wykluczają, tak."
PK,,,, Jasne.
PK_DE_02,,,,"To co, możemy przejść do slajdu…?"
PK,,,," Naturalnie, do slajdu do 5."
PK_DE_02,__S5__,,,"Do slajdu piątego, tak. Powierzchnia trzonu gładka łuskowata, włóknista, lepka, bruzdowana, jedwabista, brak, błyszcząca, brak danych. Yy... No tutaj jak najbardziej jest to cecha, która w wielu rodzajach jest używana w kluczach. Od razu na myśl tutaj mi przychodzi dawny rodzaj inocybe, czyli strzępiaki, gdzie jest to jedna z podstawowych cech w kluczach. Natomiast… O, albo w borowikach, w borowikach również, tylko tam to bardziej może nie… nie… chociaż wszystkie też powierzchnie trzonu mogłyby być brane pod uwagę. Jak najbardziej, jest to cecha warta analizy."
PK,,,," Warta analizy. A jeśli byśmy na sekundkę jeszcze wrócili do treści tego pytania, które mamy zadane do slajdu 5?"
PK_DE_02,__S5__,,,"Aha, właśnie, bo ja tutaj mówię, a nie spojrzałem na treść pytania, tak [śmiech]."
PK,,__Q2__,," Ale przy slajdzie 4 udzielił pan odpowiedzi, analizując po kolei wszystkie diagramy, natomiast przy slajdzie 5 mamy pytanie: „Proszę przedstawić, jak pan rozumie rozkład cech dotyczących typu siedliska.”"
PK_DE_02,__S5__,,,"Tak. Typ siedliska. No, typ siedliska jest bardzo często decydujący, jeżeli chodzi o pojawienie się konkretnych gatunków grzybów, przy czym ja tutaj siedlisko rozumiem do dosyć szeroko poprzez… począwszy od drzewostanu, warunków, no i warunków klimatycznych. Może klimatycznych to przesadziłem, ale termiczne: czy jest to murawa kserotermiczna, czy teren o dużej wilgotności, jakieś nadrzeczny. Natomiast zdecydowanie, zdecydowanie jest to dana, która ma bezpośredni wpływ na rozmieszczenie poszczególnych gatunków."
PK,,,," A na slajdzie szóstym, gdyby pan spojrzał na wykres zatytułowany „Siedlisko”, to czy jakiś komentarz się panu nasuwa?"
PK_DE_02,,,,"Przejdę. Szósty, tak, już, już."
PK,,,," Tak, slajd 6."
PK_DE_02,__S5__,,,"A jest, jestem, to muszę spojrzeć."
PK,,,, Tak. Proszę łaskawie spojrzeć.
PK_DE_02,,__Q3__,,"Liczba to jest rekord, liczba gatunków, wysokość trzonu. Średnia szerokość trzonu. A tutaj są dane, okej. Typ hymenoforu. Siedlisko… nie jest ujęte, tak?"
PK,,,," Na slajdzie 6 mam… Boże, przepraszam bardzo, bardzo pana przepraszam, przejęzyczyłam się, mówimy o slajdzie 5, moja wina. Przepraszam najmocniej, tak, tak, zmęczenie daje o sobie znać. Proszę wybaczyć, slajd 5."
PK_DE_02,__S5__,,,"W piątym, to wracam, to wracam, to wracam [śmiech]. Jasne. Tak, tak, lasy, trawa, liście, łąki, wrzosowiska, ścieżki i odpady, miejskie. Acha, no, czyli ja tutaj z tym typem siedliska troszkę wszedłem w szczegóły zbyt mocno, no, zdecydowanie ten podział tutaj jest sensowny. Przy czym, no, jest część grzybków, które powinny znajdować się w zbiorze wspólnym. Nie wiem, czy tutaj jest to ujęte czy nie, ale sądząc po ilości, gdyby zsumować wartości poszczególnych kolumn, to wyglądałoby, że są rozłączne zbiory, natomiast jasne, że spotykamy gatunki charakterystyczne dla wrzosowisk, ale, no, nie wyklucza to bardzo często spotkania ich, znalezienia ich w lesie."
PK,,,, Jasne.
PK_DE_02,__S5__,,,"Trawa – no, tutaj sytuacja podobna, oczywiście są grzyby, które rosną tylko na terenach trawiastych. No, chociażby sławne wilgotnice, przynajmniej dawne wilgotnice, bo one też tam zostały podzielone. No to one zdecydowanie, ale łąki są ujęte osobno, trawa od łąki, w ten sposób. No to wilgotnice preferują łąki nienawożone, kośne. Ale niektóre z gatunków rosną i w lesie, w trawie właśnie."
PK,,,," Mówimy o wilgotnicach cały czas, tak?"
PK_DE_02,__S5__,,,"Tak tak, tak, tak, mówimy, mówimy o wilgotnicach, ale są też jakieś rzadsze grupy grzybów typu popoloma, dermoloma. No to są bardzo rzadkie gatunki, które rosną na łąkach. Też, no, warunkiem jest to, żeby łąki były nienawożone. Bo niestety teraz mniej takich łąk jest. Ale zdarzało mi się wielokrotnie od lat, że chodziliśmy, zbieraliśmy gatunki tylko na łąkach. Szczególnie to chodzi o okres późnojesienny, fantastyczne gatunki grzybów można znaleźć. "
PK,,,, Jasne.
PK_DE_02,__S5__,,,"Liście – no to tutaj nie wiem, czy do końca… czy chodziło o to, że niektóre gatunki grzybów rosną na liściach, jak na przykład jakiś marasmiusy, twardzioszki, które wyrastają tam z liści, albo niektóre gatunki grzybówek, czyli mycena, które rosną na liściach, czy grzyby, które rosną w siedlisku, gdzie jest dużo liści, ale to, no, to tutaj jednoznacznie z tego diagramu przeczytać nie moż-na."
PK,,,, Rozumiem.
PK_DE_02,__S5__,,,"Wrzosowiska, ścieżki, odpady i miejskie. No, no, jeżeli chodzi o odpady i miejskie, no to takich grzybów zbyt wiele nie ma. Ścieżki, tak, rzeczywiście nie do końca ten mechanizm jest mi znany, ale sporo gatunków lubi rosnąć przy ścieżkach, wzdłuż ścieżek albo wręcz na ścieżkach. Natomiast tam różne teorie…, z różnymi teoriami się spotykałem, ale no ja tutaj jednoznacznej wiedzy w tym temacie nie mam."
PK,,,, Rozumiem.
PK_DE_02,__S5__,,,"Pora roku: jesień, lato, zima, wiosna. Takie proporcje tutaj są ujęte, wiadomo – na jesień z różnych względów jest zdecydowanie najwięcej gatunków. W lecie również dużo, zależne to jest oczywiście od czynników atmosferycznych szeroko pojętych, jakichś termicznych, wilgotnościowych. W zimie gatunków mniej i na wiosnę, tak, tutaj jest przez pół prawie tyle co w zimie, chociaż, no, na wiosnę też sporo rzeczy można znaleźć ciekawych. Tylko że może nie blaszkowych, nie, czy tylko tutaj bierzemy je pod uwagę, czy nie? Na wiosnę cała grupa workowców, smardzowatych czy z grzybów z apotecją miseczkowatą, czarek przeróżnych, no to rośnie sporo, a w zimie blaszkowatych grzybów jest niewiele. Mówię tutaj o Polsce. Ale spotyka się, spotyka się."
PK,,,," W porządku, bardzo dziękuję. Myślę, że – czy dobrze się domyślam? – że możemy przejść do slajdu z 6."
PK_DE_02,,,,"Tak, tak, tak, tak, oczywiście."
PK,,,," Znakomicie. I do slajdu 6, który ja w tej chwili też wyświetlam na ekranie, mamy pytania. Na tej osobnej…. Slajd 6: statystyki opisowe charakteryzujące ten zbiór danych, na którym pracują algorytmy sztucznej inteligencji. I pytanie jest jedno: dlaczego w zbiorze brakuje niektórych danych? Z czego wynikają te braki pana zdaniem i pozostawiam panu oczywiście czas i swobodę, żeby zapoznać się z tymi statystykami opisującymi wyjściowy dataset."
PK_DE_02,__S6__,,,"Dobrze, to ja tutaj zapoznam się, zapoznam się z danymi statystycznymi. Liczba, tak, średnica kapelusza, odchylenie standardowe, wartość minimalna, mediana i maksimum, wysokość trzonu. To są dane statystyczne wynikające z pomiarów poszczególnych owocników. No, to jest… to wydaje się jasne. Brakujące dane. Typ hymenoforu 94%, kolor zarodników. No, tutaj jestem zaskoczony, że 89%, chyba że… mhm… no, tutaj można byłoby próbować interpretować od samego początku. Kolor zarodników 89%. No, wynikać to by mogło z tego, że jakieś owocniki mogły być niedojrzałe i nie posiadać zarodników jeszcze, no, to jest to dosyć ważna cecha, mianowicie w niektórych w ogóle… w niektórych gatunkach zarodniki dosyć późno dojrzewają, więc musimy mieć do dyspozycji owocniki w wieku odpowiednim, o tak. "
PK,,,, Tak.
PK_DE_02,__S6__,,,"Podstawa trzonu 86% i kolor hymenoforu podobny. Teraz dosyć niska statystyka… mogłoby to wynikać – oczywiście ja tutaj zgaduję, tak – mogłoby to wynikać z tego, że jest to jedna z tych cech diagnostycznych, która przypisana jest raczej do świeżych owocników, często mając do dyspozycji wszelkiego rodzaju zielniki. No, to jest cecha, którą w zasadzie można wziąć tylko z opisu, niestety. Powierzchnia trzonu – dokładnie to samo. I gęstość blaszek. Gęstość blaszek wraz z utratą wilgotności u grzybów staje się nieczytelna do tego stopnia, że w niektórych przypadkach całkowicie ta dana może się zatracić. Powierzchnia trzonu, no jeszcze… dokładnie ta sama sprawa."
PK,,,, Jasne.
PK_DE_02,__S6__,,,"Sposób przyrastania blaszek do trzonu: jak najbardziej. Ta cecha w suszkach jest niewidoczna zupełnie w większości przypadków. Typ pierścienia: no, tutaj jest podobna sprawa, przy czym pierścień bardzo często jeżeli jest obecny, to jest nietrwały. Oczywiście nie we wszystkich gatunkach, ale bardzo często jest nietrwały. Czyli on z wiekiem może zaniknąć. Dlatego jego obecność, no, wymaga znajomości konkretnego gatunku grzyba w przekroju całego jego wieku. Niestety, niestety."
PK,,,, Jasne.
PK_DE_02,__S6__,,,"Klasa, kolor trzonu. Aha, i dalej brak danych. Obecność pierścienia, szerokość, średnica kapelusza. Pora roku. Brak mleczka. Mhm… yyy… brak pozostałych danych, no, wskazywałby na to, że opieramy się tutaj na zielnikach, nie na żywych owocnikach."
PK,,,," Jasne, taki jest wniosek pana. To jest odpowiedź w punkt na pytanie, które do tego slajdu zostało zadane, czy możemy przejść do siódemki?"
PK_DE_02,,,,"Tak. Tak, tak."
PK,,,," Wspaniale, siódemka to już coś zupełnie innego. Proszę łaskawie też zerknąć na pytania do siódemki na tym wydruku, który pan przygotował sobie. Slajd 7, rój pszczół, czyli bee swarm, i tutaj może nie będę odczytywać tych pytań, żeby nie wprowadzać zamieszania. Pan spokojnie się z nimi zapozna i udzieli odpowiedzi, gdy tylko przyjdzie na to pora, ja zamieniam się w słuch."
PK_DE_02,__S7__,,,"No, ja tutaj parę minutek, zapoznam się i z pytaniem, i z diagramem."
PK,,,, Dobrze. Oczywiście. 
PK,,,, Jak pan się czuje z tymi pytaniami i z tym wykresem?
PK_DE_02,__S7__,,,Analizuję go [śmiech].
PK,,,," Rozumiem, czyli procesy myślowe w tej chwili przebiegają po cichu i za chwilę ich efekt usłyszymy. Rozumiem, jasne."
PK_DE_02,__S7__,,,"Zdecydowanie tak, jakoś tak całe życie, próbując przyswoić wiedzę, robiłem to w skupieniu, jakoś zamykam się i wtedy łatwiej jest pewne rzeczy analizować."
PK,,,, Jasne. Rozumiem.
PK_DE_02,__S7__,,,"Bo tak się zastanowiłem: kiedyś spotkałem się w z rojem pszczół jako jakiś algorytm. I teraz: czy to ma coś wspólnego, czy nie? Ale muszę patrzeć na opis."
PK,,,, Oczywiście.
PK_DE_02,__S7__,__Q4__,,"Dobrze, czyli mamy tutaj wartości i parametry grzybów, i na tej podstawie próbowalibyśmy oszacować jadalność albo sprawdzić, jaka jest relacja między tymi parametrami a przydatnością do spożycia. I mamy tutaj głównie 3 pozycje, których wpływ jest znaczący. To jest wysokość trzonu, średnica kapelusza i szerokość trzonu. Wysokość trzonu. Średnica kapelusza. I szerokość trzonu. Pozostałe parametry... Po lewej trujący, po prawej jadalny. Jak się ma… i jak się ma ta wartość… Legenda… Duża średnica, mhm. Niska wartość cechy. Krótki trzon czy niski trzon…"
PK,,,," Czy ja dobrze się domyślam (teraz dla celów badawczych robię taki komentarz), że pan w tej chwili analizuje treść legendy, prawda? Dobrze myślę?"
PK_DE_02,__S7__,,,"Dokładnie tak, dokładnie tak. Pierw sprawdziłem wartość efektu, a teraz analizuję samą legendę. No, nie chciałbym tutaj popełnić błędu jakiegoś logicznego, nie, chciałbym mieć większą pewność, że dobrze interpretuję wykres."
PK,,,," Jasne, tak naprawdę to to jest sól tego badania, to znaczy pana odczucia dotyczące łatwości interpretacji, czytelności tego wykresu. Jeżeli czuje pan, że ten wykres z jakiegokolwiek powodu stawia opór, że można by go było zoptymalizować, jeśli chodzi o czytelność, łatwość interpretacji, to wszystkie takie wskazania są dla nas też bardzo istotne."
PK_DE_02,__S7__,,,"Rozumiem. To znaczy… no, pierwsze co mi się rzuca tutaj w oczy, że, no, jednak jest mało intuicyjny. Mówię to o osobie technicznej, która miała dosyć dużo do czynienia z przedmiotami ścisłymi, a jednak sprawia mi problem, co nie powinno mieć miejsca."
PK,,,," Jest to irytujące, jest to irytujące, denerwujące, dezorientujące? Jakby pan opisał swoją reakcję na to?"
PK_DE_02,__S7__,,,"Na pewno irytujące, jest bardziej irytujące, ale to również z tego powodu, że tak jak mówię, powinienem go szybciej interpretować, przynajmniej takie mam odczucie, czy też miałem odczucie, no i to jest dla mnie irytujące, że sobie jednoznacznie nie mogę z nim poradzić, a nie chciałbym tutaj zgadywać. Tu jest wartość…."
PK,,,," Wyłącznie pan decyduje co się dzieje w tym badaniu. Jestem tylko „służebnicą”. Jeżeli pan uzna na przykład (ja tylko to powiem), że w tej chwili chce pan zostawić ten wykres, bo na przykład chce pan sobie dać troszkę więcej czasu albo poziom irytacji obniża panu na tyle komfort pracy, że pan chce przejść dalej, to idziemy dalej, wyłącznie pan kieruje wszystkim, co się tutaj dzieje."
PK_DE_02,__S7__,,,"Rozumiem. Jasne. Dobrze, to może przejdziemy do niego później."
PK,,,," Naturalnie, oczywiście, że tak to przejdźmy do… gdzieśmy to byli? Do ósemki. W takim razie przejdziemy."
PK_DE_02,,,,"Ósemki? Tak, tak."
PK,__S8__,,, I do ósemki mamy kolejną baterię pytań. Tym razem w liczbie czterech.
PK_DE_02,,,,Tak.
PK,,,," I robimy tak jak pan powie, czyli albo ja milczę i czekamy, aż pan zabierze głos jako pierwszy, albo jeszcze inaczej, wszystko tak, żeby panu było dobrze. To jest najistotniejsze. Pan jest po prostu centralną postacią tego wydarzenia dzisiejszego."
PK_DE_02,__S8__,,,"Rozumiem, dobrze, to ja szybciutko zapoznam się z pytaniami i za chwilkę z wykresem, łącznie z legendą. Żeby nie było takiej wpadki jak wcześniej [śmiech]."
PK,,,," Oczywiście, to nie jest żadna wpadka."
PK_DE_02,__S8__,,,"Ale nie, no ja żartuję teraz [śmiech]."
PK,,,, Jakby pan ocenił zagęszczenie danych na tym slajdzie?
PK_DE_02,__S8__,__Q6__,,"Yy… znaczy, no, ten ten wykres zdecydowanie jest bardziej przyjazny od poprzedniego. Wydaje się też prostszy do analizy. Natomiast co, no, mamy tutaj 3 parametry, których wpływ na model jest duży, to jest wysokość, szerokość i średnica trzonu i średnica kapelusza. Zdecydowanie. Natomiast jeżeli chodzi o całą resztę, to są rzeczy związane z tutaj głównie widzę, że z kolorem, chociaż są też inne czynniki, i ich wpływ jest minimalny."
PK,,,, Mhm.
PK_DE_02,__S8__,__Q7__,,"I teraz wysokość trzonu. Wartości ujemne. Plus 78… Wartość bazowa. Średnia predykcja modelu dla wszystkich obserwacji. Wpływ danej cechy na predykcję toksyczności dla konkretnego gatunku. Szarfy kolorowe, tak, więc… wysokość trzonu jest to cecha według tego diagramu, która ma duży wpływ na analizę pod kątem toksyczności konkretnego owocnika, czyli przyjmuje się, że… przyjmuje się, że owocniki 1,35, mhm… średnia predykcja modelu, szarfy kolorowe. Wpływ dla wszystkich obserwacji… No, czyli co? Wysokość trzonu miałaby wpływ yy… na toksyczność… największy wpływ na toksyczność poszczególnego gatunku. Próbuję tutaj zmierzyć się z parametrami, czy to jest dużo, czy to jest mało. Plus 0,78. Funkcja. Wartość ostateczna, czyli to jest funkcja. Nie wiem, jak ona jest liczona."
PK,,,," Czy tutaj by pan chciał mieć do dyspozycji dokładniejsze dane o tym, jak to było liczone? Czy to by się przydało?"
PK_DE_02,__S8__,,,"To znaczy… Bo powiem tak, no, na pewno by mi było to bardziej pomocne w celu… jakbym chciał dokładnie to przeanalizować. No bo mam tutaj same wartości, natomiast… [same] wartości funkcji, ale tak naprawdę nie wiem, jak te funkcje były zbudowane."
PK,,,," A Legenda jest wystarczająca, jeśli chodzi o treściwość, czy przydałyby się…?"
PK_DE_02,__S8__,,,"Legenda… legenda byłaby wystarczająca, ale powiem szczerze, że nie miałbym pewności, czy dobrze interpretuję wykres. Ale wydaje, wydaje mi się, że tak."
PK,,__Q9__,," Dobrze. A czy gdybyśmy spojrzeli na pytanie ostatnie do tego wodospadu: czy cechy, które według wykresu najsilniej wpływają na predykcję toksyczności, odpowiadają pana wiedzy o grzybach? Czy jest pan w stanie ocenić to, co podpowiada model sztucznej inteligencji, w świetle własnej wiedzy i doświadczenia? Włączamy odwołanie do pana wiedzy eksperckiej."
PK_DE_02,__S8__,,,"Wydaje mi się, że tak. Właśnie. Tak. Tak. Cały czas, patrząc na ten wykres i próbując go analizować, cały czas to miałem z tyłu głowy. Próbowałem to interpretować właśnie od tej strony i powiem tak: rzeczywiście te parametry mogłyby być powiązane z tymi kilkoma naprawdę trującymi gatunkami, bo to, no, te nie… Tak naprawdę grzybów, które spotykamy, które są zbadane, które wiemy, że są mocno trujące i stanowią zagrożenie dla wielu ludzi, mówię tutaj o polskich oczywiście warunkach, nie jest... nie jest dużo. Dosyć odważną tezą jest powiedzenie, że na podstawie wysokości trzonu można byłoby stwierdzić, że on jest jadalny czy nie, bo to oczywiście jest niemożliwe, natomiast rzeczywiście to, co pierwsze przychodzi do głowy, to szczególnie muchomory, no, mają trzony wysokie, tak, więc statystycznie rzecz biorąc, mógłbym się z tym zgodzić, tak powiem."
PK,,,," Tak, rozumiem, rozumiem."
PK_DE_02,__S8__,,,"Sama szerokość trzonu w pewnym sensie też. Yy… bo w większości przypadków trzony bardzo szerokie, bulwiaste… maczugowate, nie bulwiaste, maczugowate [poprawia się]. No, nie kojarzę w tym momencie tam grzybów, które byłyby śmiertelnie trujące, więc w pewnym sensie statystycznie rzecz biorąc, pewno jest racja. Natomiast średnica kapelusza, wpływ średnicy kapelusza. Tak. Bardzo niewielka jest ilość grzybów kapeluszowych trujących, gdzie na przykład kapelusz jest mały w centymetrach. Rzeczywiście, no nie, to nie jest oczywiście jednoznaczne. Posiłkują się statystyką tylko i wyłącznie. No."
PK,,,, Tak. Teraz jasne.
