speaker_id,slide_id,question_id,problem_id,text
DR_SSH_06,,,, Najpierw przeczytać pytania czy najpierw zabrać się za prezentację?
DR,,,," Może pan się. Ja te pytania i tak będę zadawać, więc będziemy szli na bieżąco. Może pan przejść od razu do prezentacji? Może się Pan zapoznać z pytaniami."
DR,,,," I bardzo proszę o głośne dzielenie się, co pan robi i co pan myśli."
DR_SSH_06,__S1__,,,Więc przeczytam pierwszy slajd ten wyjaśniający zastosowanie technik prawda tutaj ten. Przeczytam na głos w takim razie. Nie wiem no bo.
DR,,,,To zależy od Pana. Jak Pan chce.
DR_SSH_06,,,," Przeczytam sobie na spokojnie, dobrze?"
DR,,,," Ja sobie tutaj jeszcze będę robić notatki, ale w taki sposób, żeby Panu nie przeszkadzać."
DR_SSH_06,,,," Jasne. No to pierwsze przeczytałem , wiem na czym polega badanie. "
DR_SSH_06,__S2__,,,Czytam następnego slajda.
DR_SSH_06,__S3__,,,Teraz już przeczytałem chyba cały kontekst. Nie wiem czy brać się za wizualizację.
DR,,,, Jak Pan chce. Czyli jest Pan przy slajdzie 4.
DR_SSH_06,__S4__,,,"Tak jestem na slajdzie 4. Oglądam wykresy, które wydają się w miarę zrozumiałe. Opisują z tego co rozumiem zbiór danych, na którym tutaj szkoliliście, czyli mamy tutaj na przykład przewagę grzybów trujących od jadalnych, rozkład kształtów kapelusza, powierzchni kapelusza, kolorów kapelusza, w większości brązowe co by się zgadzało grzyby lubią być brązowe. Większość nie zmienia kolorów (?) to są w ogóle dwie bardzo różne rzeczy dla mnie"
DR,,,, A czy Pan sam ma jakąś wiedzę o grzybach? Zbiera Pan grzyby?
DR_SSH_06,,,, Tak jestem grzybiarzem zapalonym. Znaczy nie jakimś super.
DR,,__Q1__,,"Ale zna się pan na grzybach. Okej .Tak było takie pytanie poza Konkursem i tutaj do slajdu mamy, mamy jedno pytanie czy jest pan gotowy? Czy mogę je zadać? Super, proszę przedstawić jak rozumie pan rozkład cech dotyczących sposobu przerastania blaszek?"
DR_SSH_06,,,," Rozumiem tak, że większość grzybów ma blaszki przyrośnięte do trzonu potem największą po tym grupą to są takie zbiegające."
DR_SSH_06,,,," Nie jestem pewien, jak to zdefiniować. . To jest wszystko podejrzewam techniczne grzybiarskie. Ja tam czasami się bawiłem, ale nie jestem super. "
DR_SSH_06,,,," Wykrojone, potem mamy rurki, potem wolne równoliczne w zasadzie z falistymi i na końcu brak interesujące bo to miało być wszystko blaszane grzyby z blaszkami."
DR_SSH_06,,,, A potem mamy też ogromną grupę z brakiem danych . To się wszystko sumuje do całkowitej ilości egzemplarzy chyba tak na to wygląda. Tak to rozumiem.
DR,,,," Okej, czy coś pan chciałby dodać do tego slajdu teraz tak na szybko czy czy chce pan przejść dalej. "
DR_SSH_06,,,,"Tekst  się wydaje bardzo zrozumiały. No to jest chyba jeszcze nie opis jakiegokolwiek algorytmu tylko opis danych, a więc trudno żeby było to jest skomplikowanego "
DR,,,,Dobra to co pan chce zrobić teraz.
DR_SSH_06,__S5__,,,Przejść dalej prawdopodobnie.
DR,,,,Bardzo proszę.
DR_SSH_06,,,," To przechodzę dalej do 5 slajdu, gdzie mamy kolejne Statystyki."
DR_SSH_06,,,, Dotyczące innych.
DR_SSH_06,,,," Cech tych grzybów, takich pora roku rośnięcia, siedlisko, kolor zarodników. Ważne, ale AI raczej to nie będzie rozpoznawał, bo zarodniki dropują po fakcie"
DR_SSH_06,,,," W sensie jednak trzeba jednak zebrać…, żeby się dowiedzieć. "
DR_SSH_06,,,,"                                                                                                                                                                              To jest mój w ogóle problem z AI jeżeli chodzi o tłumaczenie grzybów, że dużo jeżeli byłoby to na przykład wzrokowe AI, któreby polegało na tylko i wyłącznie obrazie, analizie obrazu "
DR_SSH_06,,,," To jest mnóstwo cech, które są nie do przedstawienia w tym programie chociażby to puszczanie mleczka na wierzch"
DR_SSH_06,,,,"Zmienianie kolorów no, ale też na przykład smak. Są goryczaki żółciowe, które są gorzkie."
DR_SSH_06,,,," Wyglądają w zasadzie jak jeden z borowików, ale no nie są jadalne. Znaczy komputer nie posmakuje tego czy ."
DR_SSH_06,,__Q2__,,"Jest pytanie do tego slajdu. Przedstawia, jak rozumieć rozkład cech dotyczących typów siedliska. Rozumiem to tak, że większość grzybów zdecydowana rośnie w lesie mamy część gatunków trawiastych. Znaczy nie większość raczej tylko większość w tym zbiorze danych."
DR_SSH_06,,,, Potem mamy liście łąki wrzosowiska?
DR_SSH_06,,,," Liście są interesujące, no pewnie spadłych liściach rosną czy coś. No i mamy o wiele mniej ścieżki, odpady miejskie"
DR_SSH_06,,,," Lasy trochę mnie dziwi, że nie jest rozbite na iglaste, liściaste chociażby."
DR_SSH_06,,,," Bo to jest zdecydowana różnica, biorąc pod uwagę, że wiele grzybów jest w mykozie, kolizie, nie jestem pewien z konkretnym gatunkiem drzewa."
DR_SSH_06,,,," Na przykład nie wiem, mleczaje, prawda? Mam do tego popularnego rydza ale żeby stwierdzić czy zwyczajny rydz czy na przykład mleczaj sosnowy czy inny no to się stwierdza koło jakiego drzewa rośnie więc to jest ważna cecha otoczenia. Z resztą no nie wiemy jak się zobaczy zdjęcie mleczaja to się mówi no jeden z mleczajów nie wiadomo który"
DR,,,," Dobra, co pan robi teraz?"
DR_SSH_06,__S6__,,,"Idę dalej do slajdu 6 to są statystyki opisowe w tabelce. Nie ma kresek, to jest pytanie"
DR_SSH_06,,__Q3__,,Dlaczego w zbiorze brakuje niektórych danych. Z czego to wynika twoim zdaniem.
DR_SSH_06,,,, Brakujące dane liczba i procent. 
DR_SSH_06,,,, 94% to są brakujące?
DR_SSH_06,,,, Czyli w większości nie ma podanego typu metoforu
DR_SSH_06,,,," Ale wcześniej było mówione, że to są wszystko z blaszkami więc może to "
DR_SSH_06,,,," Dlatego, że wszystkie mają być. To jest to bardzo dziwne dla mnie."
DR_SSH_06,,,," Kolor zarodników. To akurat mnie mniej dziwi,że tego brakuje."
DR,,,, Dlaczego? 
DR_SSH_06,,,,"No kolor zarodników nie jest wprost widoczny, jak się grzyba przeanalizuje."
DR_SSH_06,,,," Żeby wiedzieć, jakie ma zarodniki należy go ściąć, zwilżyć jego kapelusz, położyć go na kartkę papieru"
DR_SSH_06,,,, Wystawić na parę godzin i on wtedy opuszcza te zarodniki
DR_SSH_06,,,," W ramach naturalnego procesu no i wtedy się mu przygląda, patrzy się jaki mają kolor. Zakładam, że jeśli ktoś"
DR_SSH_06,,,," Zbierał informację o grzybach, to nie miał czasu każdego grzyba, którego zobaczył, w taki sposób przepracowywać."
DR_SSH_06,,,," Aczkolwiek nie Jestem pewien, coś tam było o tym zbiorze danych, prawda, że to jest jakiś tam otwarty nadprogramowy zbiór danych do szkolenia AI i czy tam było powiedziane, skąd on się bierze? Cofam się troszeczkę, do slajdu o."
DR_SSH_06,,,, Właściwy zbiór danych. Na którym pracowała BRAK NAZWY
DR_SSH_06,,,," No fajnie, ale nic nam to nie mówi o jego, no poza tym, że jest z link, w którym mógłbym w sumie zinwestygować"
DR,,,," Jeśli pan chce, bardzo proszę."
DR_SSH_06,,,, Czy ja chcę go inwestygować? 
DR_SSH_06,,,,Trzeba skopiować
DR_SSH_06,,,," Aha, rozumiem. Może nie chcę w takim razie. Mogę se otworzyć tutaj w zakładce?"
DR,,,,Bardzo proszę.
DR_SSH_06,,,,"Nie teraz, nie ustawiam Firefoxa jako przeglądarki domyślnej. "
DR_SSH_06,,,," Też nie widzę informacji o tym, jak zostały zbierane interacting paper. Dobra nie będę czytał papierów naukowych. Myślę, że to jest zbyt dogłębne, zagłębianie się. Wracam do slajdu 6."
DR,,,,Bardzo proszę.
DR_SSH_06,,,," Tak z czego wynikają te braki danych? No w każdym zbiorze danych z jakim się spotkałem były brakujące dane, więc to też oczekiwanie, żeby były kompletne dla każdego"
DR_SSH_06,,,," Kompletne taka z niego wszystkie kategorie były skategoryzowane. Jest pewnie do osiągnięcia, natomiast dziwią mnie proc."
DR_SSH_06,,,, Tamten sposób przyrastania blaszek do trzonu
DR_SSH_06,,,, Tak to rozumiem.
DR_SSH_06,,,, Znajduje
DR_SSH_06,__S7__,,,Więcej pytań.
DR_SSH_06,,,, No ale to jest Legenda.
DR_SSH_06,,,, Legenda.
DR_SSH_06,,,," Zero na osi stanowi granicę między cechami, które mają."
DR_SSH_06,,,, Czyli rozumiem.
DR_SSH_06,,,," Tak wszystko jest na tym, czyli jeżeli mam."
DR_SSH_06,,,," Nieduży trzon niewysoki trzon, to nie ma tu znaczenia. Przegrodzenie, natomiast jeżeli jest bardzo wysoki trzon, to już ma znaczenie."
DR_SSH_06,,,," Miał sens, bo każdy Grzyb rośnie od małego, więc jak ma krótki trzon, to żeby wysoki proporcji do."
DR_SSH_06,,,, Proporcjonalnie do jego rozmiaru ogólne.
DR_SSH_06,,,," Ale no mały rozmiar. Często mam po prostu mówię, że to jest mały Grzyb."
DR_SSH_06,,__Q4__,,"Czy na podstawie wykresu jest pan w stanie określić cechy, które najczęściej pojawiają się po jego prawej stronie i sugerują silny wpływ na klasyfikację Grzyba jako nielegalnego, trującego?"
DR_SSH_06,,,," Są, przy które wychodzą na prawą stronę. Tak, czyli wysokość trzonu w centymetrach, średnica trzonu."
DR_SSH_06,,,, Szerokość trzonu.
DR_SSH_06,,,, Na.
DR_SSH_06,,,, Szczególności szerokością. Jak jest mała? To była dana ocena.
DR_SSH_06,,,, No tak.
DR,,,, Czy mogę zadać pytania?
DR_SSH_06,,,," Nie przeczytałem wcześniej tego fragmentu tutaj i czytam, że punkty po prawej, czyli większa, Zero Zero mają większy wpływ na."
DR_SSH_06,,,, No tak to ma sens.
DR_SSH_06,,,, Minus ale to jest ujemny plusowe to jest jadalny tak nie po lewej jako jadalnego.
DR_SSH_06,,,, Po lewej jako jadalnego.
DR_SSH_06,,,," O K, ale to może jest po prostu mój problem."
DR_SSH_06,,,," Nie pytania, które rozumiem, czyli jeżeli jest?"
DR_SSH_06,,,," Po prawej stronie to jest trujący po lewej stronie. To jest dalej, to ma o wiele więcej sensu."
DR_SSH_06,,,," W tej chwili dalej mogę wrócić do pierwszego pytania. Jeszcze super sugerują silny wpływ na klasyfikację grzywna jako nieudanego trującego, więc silny wpływ na nie jadalnego Grzyba."
DR_SSH_06,,,," Po prawej tak, czyli wartości większe od zera to jest niejadalny Grzyb."
DR_SSH_06,,,," Czyli większe od zera, mają większy wpływ na klasyfikację"
DR_SSH_06,,,, Mają na klasyfikacje żywa jako trującego. To jest Wysoka Wysokość trzonu
DR_SSH_06,,,, Jak jest?
DR_SSH_06,,,, No jeżeli chodzi o średnicę kapelusza
DR_SSH_06,,,," To mam wrażenie, że tam są takie średnie wartości średnie, to małych."
DR_SSH_06,,,," I szerokość członu, jeżeli jest niska, czyli jak jest cienki, ale wysoki trzon to jest super trujący, gdyby na przykład."
DR_SSH_06,,,," Tak rozumiem, prawda?"
DR,,__Q5__,," Czy możemy przejść do kolejnego pytania, czy na podstawie wykresu jest pan w stanie określić te cechy, które dla różnych obserwacji mają różny wpływ na klasyfikację? Grzyba jako niejadalnego, trującego, bo skąd biorą się niektóre?"
DR_SSH_06,,,," Cechy, dla których które dla różnych obserwacji mają różne pewnego zbioru."
DR_SSH_06,,,," To jest ta sama cecha, która przydrożach obserwacjach przez obserwację. Mam rozumieć wartość i."
DR_SSH_06,,,, Ale.
DR_SSH_06,,,, Jestem.
DR_SSH_06,,,," Zakładam, że."
DR_SSH_06,,,, Jakby pojedyncza kropka tam jest jakimś czarnym?
DR_SSH_06,,,," Na stopień wychylenia na prawo na lewo zależy, jak rozumiem odwagi tego."
DR_SSH_06,,,, Nie.
DR_SSH_06,,,, Teraz.
DR_SSH_06,,,," Solidarnej pewno, jeżeli nie ma więcej pytań do tego dalej."
DR_SSH_06,,,, I co pewno.
DR_SSH_06,,,, Które pytania jak pan będzie gotować?
DR_SSH_06,,,, Dalej ceny.
DR_SSH_06,,,, Tego konkretnego.
DR_SSH_06,,,, Bartoszek bezpośrednia.
DR_SSH_06,,,, Śląska piona troska w organizacji traktują tego.
DR_SSH_06,,,," Negatywne w lewo to jest bardzo głupia sprawa z mojej strony, ale ja uważam, że."
DR_SSH_06,,,, To jest.
DR_SSH_06,,,," Przez chwile to były dla mnie intuicyjne często, że po prostu taką, jaką jest."
DR_SSH_06,,,," Znaczy, teraz już nie cały."
DR_SSH_06,,,, Jadalny a po prawej trująca.
DR_SSH_06,,,, Zaraz no chciałem.
DR_SSH_06,,,," Także Jestem niewyspany, więc to."
DR_SSH_06,,,," Wiadomo, nie jest to ocena moich. I tak."
DR_SSH_06,,,, Dobra.
DR_SSH_06,__S8__,,,Chyba już się trochę zapoznałem z tym?
DR,,__Q6__,," Jeśli możemy przejść do pytań, jest pan gotowy? To pytanie pierwsze, czy na podstawie wykresu jest pan w stanie określić, które cechy mają największy wpływ dodatni na predykcje modelu, a które największy ujemny na definitywną predykcje modelu? Czy jest pan w stanie wyjaśnić, dlaczego te są istotne?"
DR_SSH_06,,,, Ujemny wpływ ma szerokość trzonu.
DR_SSH_06,,,, Czemu są istotne?
DR_SSH_06,,,, Odkładam zespół kreowały.
DR_SSH_06,,,, Kategorią wiadomości trujące ci w tej populacji fińskiej reguła.
DR_SSH_06,,,, Do tej pracy.
DR_SSH_06,,,, Zakładam zleconego.
DR_SSH_06,,,, Dobra.
DR_SSH_06,,,," Kolejne pytanie, tak."
DR,,__Q7__,," Czy jest pan w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób ta wartość wpływa na interpretację pozostałych elementów wykresu?"
DR_SSH_06,,,, Wykres zaczyna się od bazowej wartości.
DR_SSH_06,,,, Taka wyszła predykcja. Do tego można by to równie dobrze znormalizować i.
DR_SSH_06,,,," Bardziej prawdopodobne jest trujący, cokolwiek w lewo "
DR_SSH_06,,,," Daje nam bardzo predykcyjna, większą niż."
DR_SSH_06,,,," Będzie raczej niejadalny i 2 im dalej, tym większą pewność na model co do tej decyzji, czyli na przykład ten przykładowy których."
DR_SSH_06,,,, Wartość tutaj jest opisane jako 909 9 5 9.
DR_SSH_06,,,, Standardy 
DR_SSH_06,,,," Bo to od tego zależy, prawda? Jeżeli one skaczą od 9 208 do 20000 no to jest mała pewność, a jeżeli?"
DR_SSH_06,,,, Skaczą do tego do do 9 marca No to to jest.
DR_SSH_06,,,, Te informacje nigdy tego nie znalazłem.
DR,,__Q8__,,"Dobra, czy jest pan w stanie wyjaśnić, w jaki sposób ostateczna wartość na  przedstawionym wykresie odzwierciedla predykcje modelu dla tej określonej konkretnej obserwacji i czy tego Pan oczekiwał?"
DR_SSH_06,,,," Rozumiem, że znaczy przez ostateczną wartość, rozumiem tam zapisany 9,959."
DR_SSH_06,,,," I zakładam, że z racji, że jest większy niż nasza średnia wartość."
DR_SSH_06,,,, Tego trzonu oczekiwał.
DR_SSH_06,,,,A czy
DR_SSH_06,,,, Czy tego bym oczekiwał?
DR_SSH_06,,,," Taka jest moja intuicja, więc tak, tak to jest, to jest to, jak oczekuje, że się takie rzeczy interpretuje."
DR,,__Q9__,," Mam jeszcze jedno pytanie, czy te cechy, które według wykresu najsilniej wpływają na predykcję, powiadają pana wiedzy o drzewach? Czy jest pan w stanie ocenić to, co podpowiada model a i świetle własnej wiedzy i doświadczeń?"
DR_SSH_06,,,, Tak trochę odnosiłem.
DR_SSH_06,,,," Fakt jest taki, że jeżeli to jest jakiś amerykański model, to to będzie tam klasyfikował amerykańskiej grzyby, które no nie są jeden do jednego z Polski."
DR_SSH_06,,,," Ale nie wiem, jaki to jest współczynnik."
DR_SSH_06,,,," Nie, no nie oczywiście, że nie. Ja bym nie oceniał. Grzyba po wysokości z przodu i szerokości trzonu, a to miałbym zająć się, że w pierwszej kolejności."
DR_SSH_06,,,," Kształt też wyręczy, gdzieś tam włączył. Natomiast to nie jest tak, że ja oceniam go w pierwszej kolejności. Zgodnie z listą cech. Tylko na początku mamy jakąś intuicję, która mi podrzuca."
DR_SSH_06,,,, Ja też nigdy bym nie.
DR_SSH_06,,,," Zadecydował z pewnością grzybie, którego no jest parę gatunków, które jest tutaj bardzo pewnie, bo są tryby, które zbieram, bo."
DR_SSH_06,,,, To jest chyba jakiś tam?
DR_SSH_06,,,," Pierwszy wynik czy coś tam i mam poczucie, że to jest pierwszym krążku raty, bo gdzieś tam go widziałem. No to to nie jest tak, że ja podjąłem decyzję."
DR_SSH_06,,,," Miałem najczęściej jest to jedna taka konkretna grupa, która jest bardzo cenna."
DR_SSH_06,,,," Nie powiedziałem, a to jest pieprznik krążkowy, tylko oni powiedzą, proszę skonsultować albo proszę sprawdzić, porównać z."
DR_SSH_06,,,," Wtedy magister tego używa i wtedy sobie prawda idę po kolei. No rzeczywiście, blaszki przyrośnięte."
DR_SSH_06,,,," I dopiero wtedy Jestem skłonny zjeść. Jak już mam swoją opinię opinie 2 ciała innej osoby, którą to jest taki autorytet i w końcu jeszcze kolejną opinię swoją porównawcze się z danymi znalazłem w Internecie i wtedy jem mniej bardzo dodaje."
DR_SSH_06,,,," Więc, no to to jest mało oczek, bo tutaj nie wygląda, że większość innych rzeczy ma jakikolwiek wpływ na to tak."
DR_SSH_06,,,, Kształt dla mnie to jest.
DR_SSH_06,,,," W wątkach kategorie no i podejrzewam, że na tym modelu może to być skuteczne, ale czy tym świadkiem?"
DR_SSH_06,,,," Nie wiem, no dobra, idziemy, idziemy dalej."
DR_SSH_06,__S9__,,,Slajdzik 5.
DR_SSH_06,,,," Zanim wartości 3 grzybów zmniejszających zwiększający pracownicy predykcji jadalny lub trujący, to nie jest na jednym grzybie."
DR_SSH_06,,,, Co jest tam pokazane?
DR_SSH_06,,,, środek
DR_SSH_06,,__Q10__,,"Pytanie: na podstawie wykresu proszę wskazać te cechy, które zwiększają prawdopodobieństwo, zaklasyfikowanie Grzyba jako nie jadalnego, trującego."
DR_SSH_06,,,," Większa, jeżeli mamy?"
DR_SSH_06,,,, Szerokość członu większą.
DR_SSH_06,,,," Aha, no to są jeszcze wartości podane, bo to jest na przykład to nie jest szerokość strony, tylko to jest szerokością chwili metrach, która jest mniejsza lub równa niż 5,20, tak?"
DR_SSH_06,,,," To jest trochę taka cecha linearna. Jeżeli tak, to chyba był to jest większa, mniejsza? Czy to jest wartość szerokości? No jest w milimetrach nie, ale tutaj już opisaliśmy z warunkiem, czyli to jest albo to albo to."
DR_SSH_06,,,," Byłaby większa lub równa, albo mniej."
DR_SSH_06,,,, I potem mamy to zmienia koloru lub puszcza mleczko.
DR_SSH_06,,,," Aha, tak, czyli to są konkretne wartości tych tych cech już tutaj w porównaniu do poprzednich tych."
DR_SSH_06,,,," Jeżeli mamy szerokość członu, która jest mniejsza lub równa 5,20 milimetra."
DR_SSH_06,,,, 5 mm.
DR_SSH_06,,,," Za jakies mniejsze niż 5 mm. No to to jest taki cieniutki co w sumie tak to to z moją intuicją by się zgadzało, że wiele grzybów, które mają jakieś takie cieniutkie nóżki to są."
DR_SSH_06,,,," Ale no nie wiem, no tak, tak i tutaj mamy z kolei na przykład nie zmienia."
DR_SSH_06,,,," Koloru lub brak mleczka i jeżeli nie zmienia koloru lub brak mleczka, to jest moim zdaniem zgodnie z tym modelem większa szansa, że jest trujący."
DR_SSH_06,,,," Nie wiem, grzyby są jadalne, puszczają mleczka."
DR_SSH_06,,,," Dużo jeden, dobra, niech będzie. No to to są te cechy. Tak mamy szerokość trzonu i tutaj też wartościach i."
DR_SSH_06,,,," Aha, to się wzbudza stamtąd, nie?"
DR_SSH_06,,,, Co to jest?
DR_SSH_06,,,," Nie, to jest tak, to jest większe niż 5 20, ale dalej mniejsza niż 10."
DR_SSH_06,,,," O K no i dalej nie patrzyłem w ogóle na negatywne cechy, a one też wpływają na tą rozbiega się tylko, że będą stronę, tak?"
DR_SSH_06,,,," Większe niż 16,56."
DR_SSH_06,,,," To jest mniejsze szanse, że jest idealne, ale to można wziąć 2 stronę."
DR_SSH_06,,,," Dlatego wygląda jak już się prosto ustawiali, a czy nie?"
DR_SSH_06,,,, Seriali.
DR_SSH_06,,,, Te.
DR_SSH_06,,,," No tak dobra, tak poproszę."
DR,,__Q11__,," Czy można założyć na podstawie wykresu, że istnieją przypadki, kiedy cecha, która jest mało istotna i lub średnio istotna, może stać się bardzo ważną?"
DR_SSH_06,,,,Ostatnia wykresu.
DR_SSH_06,,,," Jeżeli jako cechę rozumiemy po prostu na przykład szerokość trzonu, to tak cecha może być mało istotna. Jeżeli ma średnie wartości, ale jak mamy nagle jakiś super gruby trzon."
DR_SSH_06,,,," To może się to być spotykane na przykład tylko uporowi i wtedy może być znaczy dana cecha może mieć małe znaczenie w efektywne. Jeżeli jest jakaś taka, mniej więcej średnia, ale jak ma konkretne wartości, bardzo niskie, bardzo wysokie, bardzo stające, to może mieć większe znaczenie."
DR_SSH_06,,,, Kolejne pytanie.
DR,,__Q12__,,No to lecimy dalej. Czy wyniki przedstawione na tym wykresie są zgodne z pana wiedzą o Grzybach i doświadczeniem?
DR_SSH_06,,,, Moja wiedza o grzybach.
DR_SSH_06,,,," Znaczy, chodziłem zbierać grzyby czy moja wiedza, która ma taki kształt, bo tutaj też mam się źle bronowo, które mają być tam wartości."
DR_SSH_06,,,," Zwróciła, ona nie jest przedstawiona w taki sposób. Tak ja nie zbieram, nie myślę o grzybach, nigdy w kategorii."
DR_SSH_06,,,,Cech odciętych od gatunku.
DR_SSH_06,,,," Ja myślę o zbiorach cech, które składają się na dany gatunek."
DR_SSH_06,,,," Zresztą inna sprawa, jakby model mi powiedział, no wyszło nam 9,95 duże prawdopodobieństwo jawności. To dla mnie to nie jest sytuacja osób z tego, żeby tam niepomocna. Byłaby informacja. Duża szansa, że jest to maślak."
DR_SSH_06,,,," Wtedy ja mam takie o to może [niewyraźne] i znowu ja muszę mieć tę informację, że."
DR_SSH_06,,,, Potrzebuję skonsultować z jakąś tam publikacją.
DR_SSH_06,,,, Jakby ktoś mi powiedział na grupie też na której uczęszczam o identyfikacje w związku.
DR_SSH_06,,,," to mi nic nie mówi, jaki to jest gatunek lepiej."
DR_SSH_06,,,, Może ja też Jestem bardziej grzybowo?
DR_SSH_06,,,, Skrupulatnym.
DR_SSH_06,,,, Konsument.
DR_SSH_06,,,," Na to nie ma co się bawić w co się bawi, to jest domku to dlatego to jest temat badania, prawda, że to jest miejsce, gdzie gdzie pewność?"
DR_SSH_06,,,, Dobra.
DR_SSH_06,,,," Czy jak coś powiedział, a czy to jest zgodne z moją wiedzą? Z grubsza raczej tak. No bo na przykład ta wysoka szerokość trzonu, które raczej świadczy o tym, że to jest grzyb jest jadalny, jak sobie myślę o gatunkach, które kojarzę."
DR_SSH_06,,,,"No ja, ja ja nie myślę w kategoriach cech oddzielonych od gatunku, ja tylko cię o cechach, które zwiększają szansę w mojej głowie, że to jest dany gatunek."
DR_SSH_06,__S10__,,,"Dzień dobry, jedziemy dalej, pytanka czytam jak na razie tekst to bo."
DR_SSH_06,,,, Analizy
DR_SSH_06,,,, kontrfaktyczne.
DR_SSH_06,,,, Dalej.
DR_SSH_06,,,, Ja bym nie chciał z wyglądu dalej.
DR_SSH_06,,,, owocnik badany realnie w przyrodzie był.
DR_SSH_06,,,, Według mnie dalej trujący 2 przedstawione na obrazie analizy kontrfaktyczne mówię jak dane wystarczy wymienić w owocnik ten uczy predykcji.
DR_SSH_06,,,, O k Legenda wartość pierwotna dana poprawa taktycznego.
DR_SSH_06,,,," Rozumiem, czyli tutaj mamy wartość wysokość trzonów w centymetrach."
DR_SSH_06,,,," Wartości 1,43."
DR_SSH_06,,,, I on był z klasyfikowany. Rozumiem jako.
