speaker_id,slide_id,question_id,problem_id,text
MZ,,,,"Zaraz zobaczy pan kilka wizualizacji, czy też infografik, które objaśniają działanie sposobu tego modelu sztucznej inteligencji."
MZ,,,,No i będę pana prosić o zinterpretowanie i oceny użyteczności tych objaśnień.
MZ,,,,"W trakcie odpowiadania na pytania proszę o głośne mówienie, co pan widzi, myśli, czuje, co się panu podoba? Co się panu nie podoba tego typu rzeczy."
MZ,,,,I teraz tak.
MZ,,,,"Jedno to jest powiedzieć, czym jest ta werbalizacja."
MZ,,,,A drugie.
MZ,,,,To usłyszeć.
MZ,,,,Więc puszczę panu przykład.
MZ,,,,On był nagrany akurat na innym badaniu dotyczącym stron internetowych.
MZ,,,,"Więc tu nic Panu nie powinno zasugerować: konwentu, który odbył się w Warszawie i chciałabym zobaczyć sobie program i zarejestrować się więc w menu głównym."
MZ,,,,Na program rozwijamy się.
MZ,,,,Mam bloki programowe.
MZ,,,,Klikam.
MZ,,,,Bloki programowe.
MZ,,,,"Literacki razem razem z miejscem, w którym, w którym się to odbywa."
MZ,,,,"Wygląda fajnie, szczerze mówiąc przejrzyście."
MZ,,,,"Zwłaszcza, że są miejsca, w których, w których to się odbywa, więc więc wydaje mi się, że jest to bardzo przydatna informacja."
MZ,,,,Oprócz tego mogę wejść jeszcze z menu w listę atrakcji.
MZ,,,,Mam przerzuciło mnie gdzie indziej.
MZ,,,,"Nie podoba mi się to, bo nie wiem, czy nadal są na tej samej stronie czy nie, bo jest w innym w innych kolorach zupełnie."
MZ,,,,"No ale ten realnie są. Są atrakcje, popchnięcie w konkretny blok wracam."
MZ,,,,I mam jeszcze coś takiego jak tabela programowa. Tutaj wyświetla się plik w pdfie.
MZ,,,,Wygląda na skomplikowany.
MZ,,,,Coś takiego pana czeka.
MZ,,,,To dokładnie.
MZ,,,,Tutaj zadaniem było sprawdzić program.
MZ,,,,Na stronie internetowej. No i przy okazji po prostu była taka werbalizacji.
MZ,,,,"Dobra, wracając do naszych grzybów."
MZ,,,,Czy ma pan jakieś pytania do tej techniki?
MZ_SSH_02,,,,Nie
MZ,__S00__,,," Jakby się coś nasunęło w trakcie, może pan pytać."
MZ,,,,"Pierwsze pytanie, jeśli chodzi o ten think aloud protocol."
MZ,,,,"Jest to pytanie złożone, bo mamy tak."
MZ,,,,"Pytanie nasze tutaj główne, proszę zapoznać się z listą pytań. Zaraz panu dam listę."
MZ,,,,Czy na podstawie materiałów.
MZ,,,,"Jest pan w stanie udzielić odpowiedzi, na któreś z pytań z tej listy? Jeśli tak, to na które i jak brzmi odpowiedź. Gdzie są materiały - tu na środku ma Pan prezentację przygotowana, więc proszę o włączenie."
MZ,,,,To są te materiały. Jak będzie się pan zapoznał z tymi materiałami.
MZ,,,,Z listy.
MZ,,,,"Podane jest na którym slajdzie, które pytanie. Może pan też cały czas coś zaznaczać, kreślić, może pan sobie po tym kreślić po prostu do woli. Takie mamy pytania i tu mamy taką prezentację."
MZ,,,,"Ok, czyli pan przeszedł teraz do Slajdu 4, tak?"
MZ_SSH_02,__S4__,__Q1__,,4 slajd znajdę 4 dobra pytanie brzmi przedstaw jak rozumiesz rozkład dotyczący sposobu przyrastania blaszek?
MZ_SSH_02,,,,No widzę 9.
MZ_SSH_02,,,,"Są dosyć małe i trzeba się wysilić bardzo, co jest czym."
MZ_SSH_02,,,,Przeglądam sobie teraz?
MZ_SSH_02,,,,6.
MZ_SSH_02,,,,"Yy 6 grafika jest sposób, mam, tytuł, sposób przyrastania blaszek do trzonu."
MZ_SSH_02,,,,I.
MZ_SSH_02,,,,Najwięcej.
MZ_SSH_02,,,,Nie wiem czego.
MZ_SSH_02,,,,Jakieś jednostki? Załóżmy.
MZ_SSH_02,,,,"Są to blaszki przyrośnięte, potem są zbiegające wykrojone potem rurki wolne faliste są również."
MZ_SSH_02,,,,I brak jest na samym dole.
MZ_SSH_02,,,,Jak rozumiesz rozkład cech dotyczących?
MZ_SSH_02,,,,"Rozumiem to tak, że."
MZ_SSH_02,,,,Najczęściej najczęściej szym sposobem przyrastania blaszek do trzonu jest.
MZ_SSH_02,,,,"To, że są przyrośnięte i potem zbiegające."
MZ_SSH_02,,,,No i potem tak jakby kres.
MZ_SSH_02,,,,Wskazuje wskazuje dalej.
MZ_SSH_02,__S5__,,,Teraz przejdźmy dalej. Można tak do 5.
MZ_SSH_02,,,,Ok.
MZ_SSH_02,,,,"Slajd 5 przechodzę na slajd 5 znowu widzę 9 wykresów, są one znowu małe."
MZ_SSH_02,,__Q2__,,"Pytanie przedstaw, jak rozumiesz? Rozkład cech dotyczących typu siedliska?"
MZ_SSH_02,,,,Typ siedliska.
MZ_SSH_02,,,,Jest to 8 wykres.
MZ_SSH_02,,,,"Aha, no i najczęściej."
MZ_SSH_02,,,,Chyba rosną w lesie?
MZ_SSH_02,,,,"Takim siedliskiem najczęściej są lasy. Jest bardzo duża przewaga i potem dopiero trawa liście łąki jakieś wrzosowiska, ale są to już bardzo małe liczby."
MZ_SSH_02,__S6__,,,"Dobrze, no to przechodzę do slajdu 6."
MZ_SSH_02,,,,To są.
MZ_SSH_02,,,,Dane.
MZ_SSH_02,,,,"Które wyglądają jak tabelki, mogłyby być w tabelkach i byłyby chyba bardziej przejrzyste."
MZ_SSH_02,,,,Statystyki opisowe ok. Dlaczego w zbiorze brakuje niektórych danych? Z czego to wynika twoim zdaniem?
MZ_SSH_02,,,,"Nie wiem, o jaki zbiór."
MZ_SSH_02,,,,Chodzi.
MZ_SSH_02,,,,To jest cały zbiór.
MZ_SSH_02,,,,Ok mam są ok dobrze.
MZ_SSH_02,,__Q3__,,Dlaczego w zbiorze brakuje niektórych danych?
MZ_SSH_02,,,,Szczerze nie wiem.
MZ_SSH_02,,,,"Ale jeśli miałbym strzelać, to ze względu na."
MZ_SSH_02,,,,"Brak wystarczającej ilości danych, żeby."
MZ_SSH_02,,,,"Żeby wynik był sensowny, albo jakkolwiek znaczący."
MZ_SSH_02,__S7__,,,No to przechodzę do 7 slajdu.
MZ_SSH_02,,,,Rój pszczół.
MZ_SSH_02,,__Q4__,,"Czy na podstawie wykresu jesteś w stanie określić cechy, które najczęściej pojawiają się po jego prawej stronie?"
MZ_SSH_02,,,,I sugerują silny wpływ na klasyfikację grzyba jako niejadalnego lub trującego.
MZ_SSH_02,,,,"A tak patrzę na wykres, widzę na tym wykresie."
MZ_SSH_02,,,,Spektrum kolorów od niebieskiego przez fioletowy do czerwonego.
MZ_SSH_02,,,,Są to dosyć.
MZ_SSH_02,,,,"Nie wiem przyjemne kolory, ale."
MZ_SSH_02,,,,"Ciężko stwierdzić, co?"
MZ_SSH_02,,,,A nie w sumie już nieważne.
MZ_SSH_02,,,,Cech owocnika.
MZ,,,,"Ma pan jakąś teorię, co znaczą te kolory?"
MZ_SSH_02,,,,"Chyba, że wydaje mi się, że no, no wartość cechy im bardziej czerwony, tym."
MZ_SSH_02,,,,Większe prawdopodobieństwo.
MZ_SSH_02,,,,"Bo że, ten grzyb jest właśnie trujący, bądź niejadalny."
MZ_SSH_02,,,,"I te pierwsze 3 cechy, czyli wysokość trzonu, średnica kapelusza i szerokość trzonu są najbardziej kluczowe."
MZ_SSH_02,,,,"I w ogóle na tym wykresie tylko one są tak naprawdę przedstawione, że one mają jakiekolwiek znaczenie."
MZ_SSH_02,,,,"I wychodzi na to, że."
MZ_SSH_02,,,,Że szerokość.
MZ_SSH_02,,,,W sumie? Nie wiem.
MZ_SSH_02,,,,Legenda.
MZ_SSH_02,,,,W lewym dolnym rogu jest legenda.
MZ_SSH_02,,,,"Średnio zaznaczona, można ją nie zauważyć."
MZ_SSH_02,,,,Jej.
MZ_SSH_02,,,,"Próbuję przełożyć dane na legendzie, na, z legendy na wykres."
MZ_SSH_02,,,,"No uważam generalnie, że jest to bardzo trudne."
MZ_SSH_02,,,,I nie jest.
MZ_SSH_02,,,,"Nie wie, nie jest się pewnym, czy to, czy właściwe wnioski są."
MZ_SSH_02,,,,100 procentach zgodne z prawdą.
MZ_SSH_02,,,,Albo po prostu sam nie rozumiem.
MZ_SSH_02,,,,Jaki wniosek?
MZ_SSH_02,,,,Tak tak.
MZ_SSH_02,,,,"Intuicyjny, że."
MZ_SSH_02,,,,Ee.
MZ_SSH_02,,,,"Im wyższy trzon, grzyba im."
MZ_SSH_02,,,,Mniejsza średnica kapelusza.
MZ_SSH_02,,,,I.
MZ_SSH_02,,,,"No i nie jestem w stanie dalej powiedzieć, tym większa szansa na to, że te grzyby są trujące."
MZ_SSH_02,,__Q5__,,"2 pytanie, czy na podstawie wykresu jesteś w stanie określić te cechy, które dla różnych obserwacji mają różny wpływ?"
MZ_SSH_02,,,,"Na klasyfikacje, grzyba jako."
MZ_SSH_02,,,,Niektóre.
MZ_SSH_02,,,,"No i właśnie, a nie te po lewej są."
MZ_SSH_02,,,,Mniej znaczące.
MZ_SSH_02,,,,Jeśli dana wartość wchodzi w.
MZ_SSH_02,,,,Wartość efektu SHARPa jako.
MZ_SSH_02,,,,"Wysoką wartość jako czerwone, to wtedy jest to najbardziej znaczące."
MZ_SSH_02,__S8__,,,No to tak to zinterpretowałem. To chyba no przechodzę do slajdu 8 wodospad.
MZ_SSH_02,,,,No widzę.
MZ_SSH_02,,,,"I widzę znowu wykres, legendę."
MZ_SSH_02,,,,Znowu jest czerwony i niebieski na wykresie.
MZ_SSH_02,,,,"I teraz sobie czytam, co jest to napisane."
MZ,,,,"Teraz pan czyta to wyjaśnienie, tak?"
MZ_SSH_02,,,,"A ok rozumiem, że."
MZ_SSH_02,,,,"Że no tu jest to klarownie napisane, że te wartości pozytywne, które wskazują na wzrost, prawdopodobnie."
MZ_SSH_02,,,,Klasyfikacja jako nieudanego bądź trującego według modelu no są.
MZ_SSH_02,,,,"Po prostu na czerwono, bo są na plusie."
MZ_SSH_02,,,,"A te, które są na minusie?"
MZ_SSH_02,,,,"Jakby odpowiadają pewnym danym w tym przypadku jednostce milimetrów. No to zmniejszają szanse na to prawdopodobieństwo, że jest to."
MZ_SSH_02,,,,"Nie, że to jest trujący grzyb."
MZ_SSH_02,,__Q6__,,"To pytanie, czy na podstawie wykresu jesteś w stanie określić, które cechy mają największy wpływ dodatni na produkcję modelu, a które największy ujemny na definitywną predykcje modelu?"
MZ_SSH_02,,,,"No to wysokość trzonu zdecydowanie jest, ma największy wpływ."
MZ_SSH_02,,,,"Na na ten dodatnią predykcje modelu, że rozumiem to tak, że jest trujący."
MZ_SSH_02,,,,Czyli na wykrycie pozytywne.
MZ_SSH_02,,,,"A największy ujemny, czyli zmniejszającą szanse, że zostanie wykryty jako trujący, to jest właśnie."
MZ_SSH_02,,,,Szerokość trzonu.
MZ_SSH_02,,__Q7__,,"Po 2. Czy jeszcze się w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jakiś sposób ta wartość wpływa na."
MZ_SSH_02,,,,No to jest ciekawe. W sumie nie jestem w stanie stwierdzić.
MZ_SSH_02,,,,"Albo mogę założyć, że?"
MZ_SSH_02,,,,"Wzięto jakąś tam ilość grzybów, prawdopodobnie szerokiej."
MZ_SSH_02,,,,Yy wachlarzu o tym odmian i zrobiono średnią z ich cech właśnie jakie tu są wymienione.
MZ_SSH_02,,,,I.
MZ_SSH_02,,,,"Ona, prawdopodobnie jest to jest tą wartością wyjściową."
MZ_SSH_02,,,,Tak tak mi się wydaje.
MZ_SSH_02,,,,To 3.
MZ_SSH_02,,__Q8__,,"Czy jesteś w stanie wyjaśnić, w jaki sposób ostateczna wartość na końcu przedstawionego wykresu odzwierciedla predykcje modelu dla określonej obserwacji?"
MZ,,,,Co pan sądzi o tym pytaniu?
MZ_SSH_02,,,,"Uważam akurat, że."
MZ_SSH_02,,,,"Nie wiem, no ja jestem dyslektykiem i czasami mam po prostu problem ze zrozumieniem nawet prostych pytań. Czasami od razu mi zaskakuje, czasami muszę po prostu wiele razy coś przeczytać, żeby zrozumieć, więc no w tym przypadku moja dyslekcja się odzywa."
MZ_SSH_02,,,,"Tak tak, myślę też, muszę bardziej dobrze."
MZ,,,,"Ma pan tyle czasu, ile chce."
MZ,,,,Może pan też skorzystać z tej wody.
MZ_SSH_02,,,,"Nie, nie rozumiem po prostu tego pytania."
MZ_SSH_02,,,,No po prostu nie rozumiem.
MZ_SSH_02,,,,Przechodzę.
MZ,,,,Tego modelu czy pytania?
MZ_SSH_02,,,,"Chodzi o o tą wartość to, że Zero 78 jest na plusie."
MZ,,,,"Jak pan zinterpretował to? Czy widzi pan tu jakiś element, który można byłoby nazwać ostateczną wartością?"
MZ_SSH_02,,,,"No nie widzę, bo nie rozumiem aż tak dobrze wykresu."
MZ_SSH_02,,,,"No to 4 czy te cechy, które według wykresu najsilniej wpływają na predykcje, odpowiadają Twojej wiedzy o grzybach?"
MZ_SSH_02,,__Q9__,,"Czy jesteś w stanie ocenić to, co podpowiada model, a ja świetle własnej wiedzy i doświadczenia?"
MZ_SSH_02,,,,Ee.
MZ_SSH_02,,,,No.
MZ_SSH_02,,,,"Moja wiedza nie jest o grzybach dosyć szeroka, ale patrząc na to jak muchomory wyglądają, czyli są dosyć wysokie, podłużne i kapelusze."
MZ_SSH_02,,,,"To mają taki specyficzny kształt i są raczej na cienkim trzonie. No to wydaje mi się, że te wykresy mają sens, że w miarę poprawnie tak mi się wydaje. Moją tą niewielką wiedzą."
MZ_SSH_02,,,,No to tak.
MZ_SSH_02,__S9__,,,Przechodzę do slajdu 9.
MZ_SSH_02,,,,Wykres lime
MZ_SSH_02,,,,"Widzę znowu czerwony i niebieski na wykresie i znowu te cechy, co wcześniej szerokość, kolor, wysokość."
MZ_SSH_02,,,,Wpływ na cechę na podstawie lime.
MZ_SSH_02,,,,"Niestety, nie wiem, co to lime. W sumie chciałbym wiedzieć."
MZ_SSH_02,,,,"Mogłoby to być wytłumaczone tak pokrótce, jako przepis nawet."
MZ_SSH_02,,,,Ee wpływ.
MZ_SSH_02,,,,Ok tutaj wykres wydaje się.
MZ_SSH_02,,,,Dużo prostsze niż poprzednie.
MZ_SSH_02,,,,Można stwier.
MZ_SSH_02,,,,"Stwierdzić bardzo łatwo, że."
MZ_SSH_02,,,,Jeśli im.
MZ_SSH_02,,,,Tak im szerszy.
MZ_SSH_02,,,,Im szerszy trzon.
MZ_SSH_02,,,,Tym.
MZ_SSH_02,,,,"Większe szanse na to, że jest trujący, zmienia kolor, są wymienione wszystkie cechy i te i te które."
MZ_SSH_02,,,,Których?
MZ_SSH_02,,,,A tu są te?
MZ_SSH_02,,,,"To są jednostki, w sensie liczby jeszcze."
MZ_SSH_02,,,,Mhm o no to te te liczby.
MZ_SSH_02,,,,"Ee przy jakby cechach po lewej stronie wykresu mogłyby być na przykład lepiej, lepiej zaznaczone."
MZ_SSH_02,,,,Bądź też te znaki matematyczne mogłyby być słownie opisane.
MZ,,,,Jak pan interpretuje te znaki?
MZ_SSH_02,,,,Jeśli.
MZ_SSH_02,,,,Jeśli szerokość trzonu jest mniejsza bądź równa.
MZ_SSH_02,,,,"5,20 mm to."
MZ_SSH_02,,,,"Jest zwiększone prawdopodobieństwo, że grzyb jest trujący."
MZ_SSH_02,,,,I w taki sposób są zapisane?
MZ_SSH_02,,,,Wszystkie.
MZ_SSH_02,,,,"I na przykład zmienia kolor bądź jakby czasowniki, że puszcza mleko. To tu jest podwójny znak równości. Czyli że jeśli to robi, tak to rozumiem."
MZ_SSH_02,,__Q10__,,"No i teraz, teraz w zupełności rozumiem ten wykres te pytania na podstawie wykresów skąd te cechy, które zwiększają prawdopodobieństwo, zaklasyfikowanie grzyba jako niejadalny tego trującego, czyli szerokość trzonu, to, czy zmienia koloru puszcza mleko w reakcji na uszkodzenie. No jeśli nie zmienia i nie puszcza mleka no to to jest to zwiększona szansa. Szerokość trzonu między 5,2 milimetra a 10."
MZ_SSH_02,,,,No i wysokość trzonu średnica kapelusza i kolor trzonu.
MZ_SSH_02,,__Q11__,,"Czy można założyć, 2 pytanie, czy można założyć na podstawie wykresu, że istnieją przypadki, kiedy cecha, która jest mało istotna lub średnio istotna, może stać się bardzo ważna?"
MZ_SSH_02,,,,"Wydaje mi się, że tak."
MZ_SSH_02,,,,Ponieważ.
MZ_SSH_02,,,,"Jest taki przeskok między kolorem trzonu, a tym, czy zmienia kolor lub puszcza mleko."
MZ_SSH_02,,,,I jest po prostu.
MZ_SSH_02,,,,Nagle zmiana.
MZ_SSH_02,,,,"A nie dobra, nie, nie, nie źle to zrozumiałem, jeszcze raz."
MZ_SSH_02,,,,"Tak można stwierdzić i te, których jakby."
MZ_SSH_02,,,,Długość na tym wykresie jest największa.
MZ_SSH_02,,,,"Tak najbardziej istotny jest szeroki, najbardziej istotna jest szerokość trzonu, a najmniej jest."
MZ_SSH_02,,,,Kolor trzonu.
MZ_SSH_02,,,,Tak kolor trzonu jest chyba najmniej istotny.
MZ_SSH_02,,,,Tak.
MZ_SSH_02,,__Q12__,,Czy wyniki przedstawione?
MZ_SSH_02,,,,Na wykresie są zgodne z twoją wiedzą o grzybach i doświadczeniem.
MZ_SSH_02,,,,No.
MZ_SSH_02,,,,"Moje doświadczenie jest małe, moja wiedza jest mała."
MZ_SSH_02,,,,"Ale na podstawie tego jednego obrazu jak wygląda muchomor? No mogę stwierdzić, że chyba się zgadzają."
MZ,,,,Skąd ma Pan ten obraz w głowie?
MZ_SSH_02,,,,"No na różnych zdjęciach pojawiających się w Internecie. Jak jest jakiś na przykład artykuł, że że, że dzieci w szkole się zatruły, bo bo były grzyby, z niewiadomego pochodzenia. No i oczywiście jak jest trujące i grzyb, to zawsze musi być muchomor albo jakieś bajki, tak generalnie one to te muchomory  przedstawiają i chyba raz na ogródku był u mnie taki malutki w domu."
MZ_SSH_02,,,,"I też właśnie był taki podłużny, czyli tak jak te cechy tutaj wskazują."
MZ_SSH_02,__S10__,,,"O K, czyli wszystko tutaj na tym slajdzie, przechodzę do slajdu 10."
MZ_SSH_02,,,,Analiza kontrfaktyczna.
MZ_SSH_02,,,,Ok.
MZ_SSH_02,,,,"Tabelka znaczy tabelka, która nie jest jakby ujęta w tabelce, jest mniej czytelna, niż mogła być według mnie."
MZ_SSH_02,,,,Po prawej są.
MZ_SSH_02,,,,Jest jest wytłumaczenie. Czym jest ta analiza?
MZ_SSH_02,,,,Jest. Są jakieś objaśnienia?
MZ_SSH_02,,,,"W objaśnieniach jest wskazane, co jest najważniejsze, co jest na plus?"
MZ_SSH_02,,,,O to chodzi?
MZ_SSH_02,,,,"Teraz czytam, staram się zrozumieć wszystko."
MZ_SSH_02,,,,Czy tak na?
MZ_SSH_02,,,,Ok.
MZ_SSH_02,,,,No to od początku jako uzupełnienie przez E jakichś brakujących danych w opisie konkretnego owocnika wpływa na zmianę predykcji jego jadalności.
MZ_SSH_02,,,,Wyjaśnienie opisany na wizualizacji owocnik badany realnie w przyrodzie był niejadalny bądź trujący.
MZ_SSH_02,,,,Ee.
MZ_SSH_02,,,,Model AI poprawnie przypisał go.
MZ_SSH_02,,,,"To, do klasy i 2 przedstawione na obrazie analizy kontrfaktyczne mówią, jakie dane wystarczy zmienić, aby ten owocnik otrzymał predykcje jadalny."
MZ_SSH_02,,,,Wartość pierwotna dana po Legenda Legenda. Teraz czytam wartość pierwotna ta.
MZ_SSH_02,,,,Dana pobrana dla konkretnego owocnika z pierwotnego zbioru danych i wartość zmieniona dana zmieniona lub uzupełniona przez AI.
MZ_SSH_02,,,,"Widzę, widzę tylko muszę się przybliżyć, ale widzę."
MZ_SSH_02,,,,Na zestawienie bardzo dużej ilości danych.
MZ_SSH_02,,,,I.
MZ_SSH_02,,,,"Widzę, że wysokość trzonu jest tą daną zmodyfikowaną."
MZ_SSH_02,,,,No.
MZ_SSH_02,,,,A.
MZ_SSH_02,,,,"Aha, ona jest zmodyfikowana w tych 2 2 tabelkach."
MZ_SSH_02,,,,O inną liczbę.
MZ_SSH_02,,,,"No i ciężko mi wyciągnąć jakiekolwiek wnioski z tego, która obserwacja jest ta."
MZ_SSH_02,,,,"W której, który trop przerwać, a czy zero, czy jeden jest tą?"
MZ_SSH_02,,,,"Tą, w której stwierdzono, że jest jadalny czy niejadalny."
MZ_SSH_02,,,,"Bo obie są zmodyfikowane i nie umiem, jakby."
MZ_SSH_02,,,,Odgadnąć albo przełożyć tych danych z objaśnień.
MZ_SSH_02,,,,No jest to dla mnie nieczytelne. Generalnie ta tabelka te te obserwacje zestawienie tych danych.
MZ_SSH_02,,,,Może pytania mi pomogą?
MZ_SSH_02,,__Q13__,,"Pierwsze, czy patrząc na poniższą wizualizację, jesteś w stanie stwierdzić, jakie zmiany w cechach mają największy wpływ na zmianę klasyfikacji grzyba?"
MZ_SSH_02,,,,No właśnie.
MZ_SSH_02,,,,"Nie jestem, bo nie jest napisane w sumie, który jest."
MZ_SSH_02,,,,Pierwotna i wartość zmieniona.
MZ_SSH_02,,,,"To pewnie zero, to jest ta pierwotna."
MZ_SSH_02,,,,Dla owocnika z pierwotnego zbioru danych.
MZ_SSH_02,,,,I tu zmieniona.
MZ_SSH_02,,,,No widzę tylko jedną danę zmienioną i to jest o o 3/10 tylko.
MZ_SSH_02,,,,Więc jest to mała liczba.
MZ_SSH_02,,,,"No nie jestem w stanie stwierdzić, naprawdę nie jestem w stanie "
MZ_SSH_02,,__Q14__,,"i 2 pytanie, czy zmiany przedstawione na wizualizacji mają sens w kontekście rzeczywistych właściwości?"
MZ_SSH_02,,,,"No jak nie, nie jestem w stanie też na to odpowiedzieć."
MZ_SSH_02,__S12__,,,No po prostu przejdę dalej na 12 slajd.
MZ_SSH_02,,,,I widzę tutaj 6 wykresów kolory teraz fioletowe i szare.
MZ_SSH_02,,,,Czytam opisy tych wykresów teraz.
MZ_SSH_02,,,,Histogram to są histogramy po lewej i po prawej są wykresy pudełkowe.
MZ_SSH_02,,,,"Obstawiam, że."
MZ_SSH_02,,,,Że przy pionowej linii na histogramie to jest ilość jakby.
MZ_SSH_02,,,,"Przypadków, jakby przeanalizowanych grzybów."
MZ_SSH_02,,,,A to na dole to są centymetry. W przypadku pierwszego to średnica kapelusza.
MZ_SSH_02,,,,"No i analogicznie do następnych, a na pudełkowym."
MZ_SSH_02,,,,Pudełkowego nie rozumiem.
MZ_SSH_02,,,,Pierwszy raz widzę wykres pudełkowy.
MZ_SSH_02,,__Q15__,,"Pytanie, jak zinterpretujesz, „a” wykres pudełkowy dla wysokości trzonu."
MZ_SSH_02,,,,"Nie wiem, bo widzę tutaj jedną dane, tylko na tym, om, to może, że najwięcej."
MZ_SSH_02,,,,"Grzybów jest w tym przedziale, który to pudełko jakby zaznacza, czyli średnica kapelusza."
MZ_SSH_02,,,,"Nie wiem, najczęściej pomiędzy tam 3 cm do 9."
MZ_SSH_02,,,,Coś takiego.
MZ_SSH_02,,,,"No nie wiem. W tej chwili strzelam, zgaduję. No a ten histogram dla szerokości trzonu."
MZ_SSH_02,,,,Ostatni wykres.
MZ_SSH_02,,,,Może.
MZ_SSH_02,,,,Naj.
MZ_SSH_02,,,,Najczęściej.
MZ_SSH_02,,,,Najczęstsza szerokość trzonu.
MZ_SSH_02,,,,To jest.
MZ_SSH_02,,,,Nie wiem w sumie.
MZ_SSH_02,,,,"Teraz wyjaśnienia, co to są te, czym są te liczby?"
MZ_SSH_02,,,,"Pionowej linii nie jestem w stanie, w sumie odgadnąć teraz, jak jak zrozumiałem, że że."
MZ_SSH_02,,,,"Popełniłem błąd w założeniu, co to jest?"
MZ_SSH_02,,,,"I teraz dokładnie zauważyłem, że jak jest ten histogram, to też jest jakby ciemniejsza, fioletowa linia."
MZ_SSH_02,,,,"I poza te linie tą linię zaznaczając są, jakby większość."
