speaker_id,slide_id,question_id,problem_id,text
MW_IT_07,,,,"Z histogramami tak, a z takimi pudełkowymi raczej nie. I trochę nie rozumiem o co chodzi. Jakby ten histogram jest bardziej zrozumiały dla mnie."
MW,,,,I dwa ostatnie slajdy. Kotwica. Czy z takim typem się pani kiedyś spotkała objaśnień?
MW_IT_07,,,,"Tak mi się wydaje, że nie. Mhm. To jakby zestaw cech. Mhm. Ok, z kotwicą nigdy nie widziałam czegoś podobnego, ale z drugim… A drugi jest podobny, tylko w kolorach. Też nie za bardzo. Tak."
MW,,,,"I tu ten sam. Czyli zapoznała się pani tak mniej więcej z całością prezentacji. Jakie pierwsze wrażenia? Czy te wykresy wyglądają na takie przyjazne, łatwe w interpretacji, czy raczej takie, nad którymi się trzeba zastanowić chwilkę?"
MW_IT_07,,,,"Jakby pół na poł powiedziałabym. Część, w ogóle nie znam takich sposobów wykresów, a ta pierwsza połowa jest taka zwykła, powiedzmy."
MW,__S4__,,,"To możemy sobie wrócić do początku prezentacji i teraz do slajdów od czwartego, czyli od tego pierwszego wykresu znajdują się do każdego pytania. Jakby pani spróbowała sobie teraz tak już powolutku popatrzeć na te slajdy i spróbować odpowiadać właśnie na te pytania w miarę możliwości."
MW_IT_07,,__Q1__,,"Dobra, pierwsze pytanie przez to, jak rozumiesz (ns - 00:11:01) dotyczące sposobu przyrastania blaszek. (ns - 00:11:08), kolor, sposób, zmiana gęstości kolorów. No to są jakby napisy i w taki sposób łatwiej zrozumieć, jaki wykres będzie potrzebny. Sposób. Obecność (ns - 00:11:25) kolor. Ale nie widzę, tylko sposób przyrastania blaszek. Powierzchnia. A, widzę."
MW,,,,I czego się możemy dowiedzieć z tego wykresu?
MW_IT_07,,,,"Możemy się dowiedzieć, że 12 tysięcy, tak mi się wydaje, grzybów, to tak mi się wydaje, nie wiem dokładnie, bo nie jest napisane, ale więcej niż 12 tys. grzybów przyrośniętych, więcej niż 10 tysięcy zbiegających, 8 tysięcy wykrojonych, 6 rurki, około 6 tysięcy wolne i faliste, mniej niż 4 tysięcy brak informacji, a, brak sposobu i 10 tys. brak danych. Tylko nie mogę zrozumieć, to jakby numer grzybów, grzyb, dokładnie nie wiem."
MW,,,,A czy te slajdy właśnie pierwsze z takimi wyjaśnieniami sobie pani czytała wtedy podczas tego pierwszego oglądu?
MW_IT_07,,,,Tak.
MW,__S3__,,,"Można sobie też do nich ewentualnie wrócić, gdyby to miało coś ułatwić."
MW_IT_07,,,,"Aha, już widzę, ok."
MW,,,,"Coś się wyjaśniło, wiemy jaki tutaj zbiór danych został wykorzystany?"
MW_IT_07,,,,"Tak, mamy 61 tys. owocników i 173 gatunki grzybów. To jest nasz zbiór danych. Grzyby o nieznanej jadalności zostały zaliczone do niejadalnych lub trujących."
MW,,,,Czy te wszystkie słowa tutaj są zrozumiałe? Na przykład owocnik albo hymenofor?
MW_IT_07,,,,"Owocnik nie za bardzo. Symulacyjne, hipotetyczne. A gdzie słowa hymenofor?"
MW,,,,W tej pogrubionej czcionce.
MW_IT_07,,,,"(ns - 00:14:13) trzon i hymenofor blaszkowy. To odnosi się do blaszek, tak mi się wydaje, ale to słowa takie bardziej zaawansowane, biologiczne powiedziałabym."
MW,__S5__,__Q2__,,"Fajnie, to możemy sobie przejść do slajdu piątego i tu się będziemy zastanawiać nad typem siedliska. Czego się możemy dowiedzieć o typie siedliska z wykresów?"
MW_IT_07,,,,"Że grzyby rosną, więcej niż 40 tys. grzybów rośnie w lasach i pozostałe mniej niż 10 tys. w trawie, w liściach, w łąkach itd."
MW,,,,Czy coś tu jeszcze możemy z tych wykresów wyczytać?
MW_IT_07,,,,Z tego dokładnie?
MW,,,,Co się pani tutaj rzuca w oczy? Ten brak danych na przykład czasem się gdzieś pojawia. Jak go pani interpretuje? Skąd się ten brak danych mógł wziąć?
MW_IT_07,,,,"Brak danych? No może oni nie wiedzą do którego z tych rodzajów odnieść ten grzyb. Grzyb to po prostu jest niezrozumiałe, nie wiem."
MW,__S6__,,,Możemy sobie przejść dalej. Mamy tutaj te statystyki opisowe.
MW_IT_07,,,,Tak.
MW,,,,Co pani jest w stanie tutaj z nich wyczytać? Czego to dotyczy?
MW_IT_07,,,,"Statystyki opisowe... Rozumiem, że jest średnica kapelusza, wysokość trzonu i szerokość trzonu. One są różne. A i też widzimy liczbę, całą liczbę grzybów, czyli jakby zbiór grzybów i że na przykład średnia średnica kapelusza to 6,73, wysokość trzonu 6,58 i szerokość trzonu 12,15. Odchylenie standardowe też mamy, ale mamy też minimum, medianę, z tych wszystkich grzybów i maksimum."
MW,,__Q3__,,"A ten brak danych, który tu się znowu przewija, co on może znaczyć?"
MW_IT_07,,,,"Brak danych liczby, procent, kolumna, typ hymenoforu. Jakoś ciężko zrozumieć szczerze mówiąc. Brakujące dane. Nie wiem, czy oni są, nie zostały jakby przeanalizowane. Trochę nie rozumiem tego."
MW,,,,Coś tutaj się jeszcze rzuca w oczy.
MW_IT_07,,,,"Nie rozumiem tylko dlaczego mamy zera w brakujących danych. To znaczy, że są dane. Też tego trochę nie rozumiem. No i tyle chyba."
MW,__S7__,,,To możemy sobie przejść dalej. Mamy tutaj nasz rój pszczół i do niego kilka pytań różnych. Proszę się najpierw spokojnie przyjrzeć.
MW_IT_07,,,,"Co znaczy wartość efektów? Czy są w legendzie jakieś informacje odnośnie tego? Nie mogę zrozumieć, czym jest wartość efektu."
MW,,,,"Legenda tutaj nam nie pomogła. Czy w ogóle sposób korzystania z tej wizualizacji jest jasny? W jaki sposób te dane czytać, co one oznaczają?"
MW_IT_07,,,,"Nie jest źle. Widzimy legendę i też napisy w części dolnej tego wykresu. Na przykład, to jest teraz łatwe do zrozumienia, dlaczego mamy lewą i prawą stronę. A dlaczego? Po lewej stronie są grzyby jadalne i wyniki, a po prawej trujące."
MW,,,,"A te kolory jak pani interpretuje, że one się tak zmieniają?"
MW_IT_07,,,,"Kolory to też widzimy, że błękitny to wartość cech i jakby niewyraźny powiedzmy, a high to najbardziej wyraźne."
MW,,,,A czy na to pytanie właśnie byłaby pani skłonna odpowiedzieć?
MW_IT_07,,__Q4__,,"Slajd 7, tak? [czyta cicho] które najczęściej pojawiają się po jego prawej stronie, (ns - 00:19:54) trującego. No, mogę powiedzieć, że grzyby trujące mają czerwony wysokość trzonu. To znaczy ta cecha najczęściej pojawia się w grzybach trujących i też czasem się pojawia szerokość trzonu i średnica kapelusza, ale jakby nie za bardzo, nie tak jak wysokość trzonu. I możemy się dowiedzieć o grzybach jadalnych, że… Aha, to też… No, ciężko, dlatego że nie rozumiem, co znaczy ten efekt. Trochę ciężko powiedzieć dokładnie, co to wszystko znaczy. Jakby z tego, co jest podane, mogę jakoś przeanalizować, ale bez tej informacji wartości efektów trochę ciężko bym podać jakąś większą informację odnośnie tego."
MW,,,,Czy coś jeszcze tu jest pani w stanie wyczytać?
MW_IT_07,,,,"Na przykład, że grzyby jadalne mają niską wartość cechy wysokość trzonu, ale też nie rozumiem jakby dlaczego horyzontalnie to wszystko zaznaczone, dlatego że nie rozumiem tego efektu (ns – 00:21:48)."
MW,__S8__,,,"Jeśli już z tego wykresu wszystko pani wyczytała, to można sobie przechodzić dalej. Mamy tutaj wodospad."
MW_IT_07,,,,"Przeczytam najpierw jeszcze raz. Wartości pozytywne wskazują nam wzrost prawdopodobieństwa. Wartości pozytywne w prawo wskazują na wzrost prawdopodobieństwa. Ta klasyfikacja jako jadalna (ns - 00:22:31) wartości negatywne w lewo jest mniejsza. Też (ns - 00:22:37) AF od X do przewidywania dla tej obserwacji. Okej, i wtedy wartość i wysokość trzonu średnia kapelusza to wartości pozytywne i wskazują na wzrost prawdopodobieństwa 0.78 odnośnie wysokości i kropka 18 odnośnie średnicy kapelusza. To jest wartość bazowa. Średnia predykcja modelu dla wszystkich. [czyta cicho] wpływ danej cechy na predykcję, wartość ostateczna (ns - 00:23:49). Też niełatwo to zrozumieć, szczerze mówiąc. I trzeba dużo się zastanawiać. Nawet ja studiuję na informatyce stosowanej i trochę muszę się zastanowić, co tu się dzieje. Ok. Jakie są jeszcze pytania?"
MW,,,,Są pytania tutaj.
MW_IT_07,,__Q6__,,"Czy na podstawie wykresu jesteś w stanie określić, które cechy mają największy wpływ dodatni, a które największy ujemny? Czy jestem w stanie wyjaśnić, dlaczego te cechy są istotne. Dodatnie to wysokość trzonu i średnica kapelusza, a ujemne to szerokość trzonu, ale nie jestem wyjaśnić, dlaczego cechy są istotne. "
MW_IT_07,,__Q7__,,"Czy jesteś w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób ta wartość wpływa na interpretację pozostałych elementów wykresu? Bazowe wartości… Mamy średnią jakby predykcję, ale wysokość trzonu z największą ilością może też produkować toksyczność. A szerokość trzonu na odwrót. A średnica kapelusza też trochę 0.18. "
MW_IT_07,,__Q8__,,"Czy jesteś w stanie wyjaśnić w jaki sposób ostateczna wartość na końcu [czyta po cichu] czy tego oczekiwałeś, jeszcze raz, w jaki sposób ostateczna wartość na końcu… Nawet nie wiem, jak odpowiedzieć na to pytanie. Trochę za ciężko. "
MW_IT_07,,__Q9__,,"Czy te cechy, które (ns - 00:26:44) wykresu najsilniej wpływają na predykcję, (ns - 00:26:50) twoją wiedzę o grzybach?"
MW,,,,"Czy jest pani taką osobą, która chodzi na grzyby, gdzieś zbiera grzyby leśne, dzikie?"
MW_IT_07,,,,Czasem tak.
MW,,,,"Jakie cechy pani bierze tak najbardziej pod uwagę, właśnie będąc w lesie, na przykład decydując, czy grzyb wygląda bardziej na jadalny, czy na niejadalny?"
MW_IT_07,,,,"To jakby trochę doświadczenie, bo nie zbieram jakichś nie wiadomo grzybów, ale zawsze sprawdzam, to też jakby zależy no tak na kolor tego grzybu, na rozmiar tego grzybu, na też na te pory lub blaszki, stan trzonu, no i tyle chyba. Zapach też."
MW,,,,"A jest to zgodne z tym, co tutaj jest pokazywane na tych wykresach? Jako takie cechy brane pod uwagę w największym stopniu?"
MW_IT_07,,,,"No szerokość trzonu, tak, on też jest ważny. Średnica kapelusza, nie wiem, nie za bardzo dla mnie to jest jakiś wskaźnik i wysokość trzonu, częściowo powiedziałabym."
MW,,,,Czy coś jeszcze do tego wykresu?
MW_IT_07,,,,Nie za bardzo.
MW,__S9__,,,"Jak nie, to można sobie przechodzić do kolejnego. Mamy wykres Lime teraz."
MW_IT_07,,__Q10__,,"Wartości zwiększające prawdopodobieństwo predykcji, szerokość trzonu mniej niż 5,2 zwiększa prawdopodobieństwo… Aha, trujący, jadalny widzę. Aha, ok. Jeśli trzon większy od 5,2, to zwiększa prawdopodobieństwo predykcji jedalnego. I to jest w miarę zrozumiałe. Cały ten wykres trochę bardziej dla mnie to jest jasne. No i z jadalnymi też, na przykład jeśli kolor trzonu biały, to zwiększa prawdopodobieństwo jadalnego grzyba."
MW,,__Q12__,,I to jest zgodne z Panią wiedzą grzybiarską?
MW_IT_07,,,,No odnośnie koloru trzonu jakby nie powiedziałabym.
MW,,__Q11__,,"A co w takiej sytuacji, jak tutaj z wykresu wynika, że jakaś cecha jest ważna przy rozpoznawaniu, a na przykład pani z doświadczenia własnego wie, że niekoniecznie tak musi być. Bardziej by pani zaufała swojej wiedzy czy właśnie temu modelowi i temu, co podpowiada?"
MW_IT_07,,,,"Tak mi się wydaje, że wzięłabym średnią z tego."
MW,,,,Ok.
MW_IT_07,,,,"Bo też rozumiem, że moje doświadczenie to nie oznacza, że wszystko znam o tych grzybach. Te wykresy nie z nieba wzięte. Ja bym po prostu jeszcze raz zastanowiła."
MW,,,,Czy jest coś jeszcze do tego wykresu?
MW_IT_07,,,,"Nie, jest w miarę zrozumiałe."
MW,__S10__,,,To możemy przechodzić dalej. Mamy tą analizę kontrfaktyczną.
MW_IT_07,,,,"[czyta po cichu]… Opisy konkretnych owocników (ns - 00:30:49) zmiany predykcji (ns - 00:30:52). Objaśnienia, opisy na wizualizacji owocnik badany realnie w przyrodzie był niejadalny i trujący. Nie przypisano go do przewidywalnej klasy niejadalny i trujący. Gdzie są te klasy? Eee… Ok. Przedstawione w obrazie analizy kontrfaktycznej mówią, jakie dane wystarczy zmienić, aby ten owocnik otrzymał predykcję jadalny. Ok, to ma sens."
MW,,__Q13__,,O co tutaj chodzi?
MW_IT_07,,,,"Ok, tu są jakby wartości wzięte z analizy grzybu. I jakby nie wiemy dokładnie, czy ten grzyb jest jadalny lub niejadalny, ale ta strzałka wskazuje, że gdyby wysokość trzonu była 23, a nie 1,43, to ten grzyb byłby jadalny. Tak. Czemu oni się różnią w ogóle? Ok. Nie rozumiem. A ok, to ilość obserwacji, tak? Pierwotne dane (ns - 00:32:32) dla konkretnego owocnika z pierwotnego zbioru danych (ns - 00:32:36) zmienione dane zmienione lub (ns - 00:32:39). A, ok, teraz rozumiem. Dobra."
MW,,,,Jest jasne ten temat analizy?
MW_IT_07,,,,"Tak. Tak, to coś jeszcze?"
MW,__S11__,,,"Tu mamy slajd taki z objaśnieniem, zanim przejdziemy dalej, można go sobie przeczytać. Czego się pani tutaj dowiedziała?"
MW_IT_07,,,,"Że używamy modelu uczenia maszynowego klasyfikator wzmocnienia gradientowego i ten model osiąga dokładność 99,97%. Posiada wysoką dokładność, jak już wiemy, ale bazowanie danych jest ograniczone i dlatego, że są dane ograniczone, nie możemy dokładnie dowiedzieć się, że ten grzyb jest jadalny lub niejadalny. Możemy jakby zastosować, żeby sprawdzić jeszcze odnośnie jakby modelu uczenia maszynowego. I to nie oznacza, że wynik niejadalny oznacza, że to grzeb niejadalny."
MW,,,,"Czy to jakoś zmieniło w pani sposób podejścia do tych wizualizacji? Nie wiem, ma pani większe do nich zaufanie albo mniejsze? Czy się nic nie zmieniło?"
MW_IT_07,,,,"No ja już mówiłam poprzednio, kiedy pani pytała, że jeśli na przykład zobaczyłam, że wynik jest taki, ale ja tak nie uważam, ale jakby, może ja tak nie uważam, ale wszystko jedno jakby to dodaje jakoś informację dla mnie. I to wszystko jednak pomaga. Ale tak, dlatego też zależy od ograniczoności."
MW,__S12__,__Q15__,,"Możemy sobie przejść dalej. Mamy tu nasze histogramy i wykresy pudełkowe. I do nich tutaj próbujemy zinterpretować wykres pudełkowy dla wysokości trzonu, co nam mówi. I histogram dla szerokość trzonu z kolei."
MW_IT_07,,,,"Mhm. Ale teraz trochę jest ciężej. Ok. Tak mi się wydaje, że… Wertykal to ilość grzybów, a horyzontal to milimetry, a tu centymetry. I widzimy, że na przykład 5.2 cm to największy wynik analizy 1 tysiąca (ns - 00:36:58) grzybów. Jest ten wynik. A histogram dla szerokości pokazuje, że 2 tys. grzybów średnio mają trochę mniej niż 10 mm szerokości trzonu."
MW,,,,"Czy taki typ wizualizacji jest łatwy w interpretacji, trudny?"
MW_IT_07,,,,"No też trochę się zastanawiałam odnośnie numeru grzybów, jakby ilości grzybów. Nie było to podpisane. To trochę musiałam się zastanowić."
MW,__S13__,,,"To możemy przejść dalej. Tu mamy dwa slajdy podświęcone właśnie kotwicy, można sobie spokojnie przeczytać."
MW_IT_07,,,,Ok.
MW,,__Q16__,,Co z tej analizy wynika?
MW_IT_07,,,,"Wynika, że jeśli te dane, patrzymy na prawą stronę tego slajdu i widzimy, jeśli wszystkie cechy są spełnione, to jakby przewiduje w 97 przypadkach i drugi przewiduje 76,2% jadalności, jeśli mamy szerokość trzonu większą od 10, a powierzchnię kapelusza, która również jest gładkiej powierzchni trzonu, brak danych i kiedy nawet mamy brak danych, ale mamy tylko trzy wspomniane kolor trzonu, to to daje nam 76,2%."
MW,,,,Czy taki typ wyjaśnień jest łatwy w interpretacji?
MW_IT_07,,,,"Kiedy dokładnie przeczytasz jeszcze raz, to wszystko jest zrozumiałe."
MW,__S14__,,,"Można sobie zobaczyć ostatni slajd, to też jest kotwica."
MW_IT_07,,,,"Aha, no to na odwrót po prostu, że kiedy się spełniają te cechy, płaskość kapelusza, przyrastanie blaszek pokrojone w kolor zielony, brak danych i średnica kapelusza większa od 5,8 to to będzie 97% w przypadku trującego grzyba. No i tu dalej też 84% kiedy zielony i wykrojony w przyrastaniu blaszek."
MW,__S15__,,,~
MW,__S99__,,,~
MW,,,,"Czy w samej tej prezentacji, tak jak już ją pani całą widziała, coś by pani zmieniła? Na przykład na którymś stadzie coś dodała, odjęła, zmieniła kolejność może ustawienia tych stajdów? Coś, co by mogło sprawić, żeby było łatwiej po prostu je interpretować?"
MW_IT_07,,,,"No trochę większymi literami opisać interpretację tego i usunąć tą część, ona jakby nie jest pomocna, że powiedziałabym. To tak samo tu nadpisać, że to…"
MW,,,,"Może pani dodawać takie komentarze właśnie na slajdzie, żeby nam się to zachowało na przyszłość."
MW_IT_07,,,,"Okej. Dobra. Gdzieś to… Okej. Psz, psz, psz, psz, psz. Gdzieś to… Okej. Nie wiem jak to nawet wpisać. Dodać flagę. To jest ok. To jest ok. To też."
MW,__S88__,,__P1__,"Ok, to chciałabym jeszcze panią prosić o dwie szybciutkie sprawy. Pierwsza to będą takie ćwiczenia praktyczne, gdzie będzie pani próbowała ocenić czy grzyb jest jadalny czy trujący na podstawie tych parametrów. Można sobie oczywiście sięgać do prezentacji, tak że proszę śmiało zakreślać. Które parametry pani próbuje sprawdzić?"
MW_IT_07,,,,"Próbuję sprawdzić kształt, z tego co zrozumiałam z tej prezentacji, to jest bardzo ważne. I też wykres, bo to mamy jakby najbardziej zrozumiałe i dokładność też mamy. I szerokość."
MW,,,,Czyli zaznaczamy jadalny. Jak bardzo jest pani pewna tej odpowiedzi?
MW_IT_07,,,,Jak pół na pół.
MW,,,,To proszę zaznaczyć stosowne opcje.
MW_IT_07,,,,"Jedną mogę tylko, tak?"
MW,,,,"Tak, (ns - 00:47:38)."
MW_IT_07,,,__P2__,"Nie wiem. Tak mi się wydaje, że trujący, bo za mało danych też mamy."
MW,,,__P3__,I trzeci przykład jeszcze.
MW_IT_07,,,,To jest trujący. Kolor kapelusza zielony.
MW,,,,"Okej. I tu jest jeszcze taki kwestionariusz z pani takich ogólnych doświadczeń. Chciałabym, żeby sobie pani pomyślała o tych wizualizacjach, które dzisiaj widziała i się zastanowiła, czy one były raczej nudne czy raczej ciekawe?"
MW_IT_07,,,,"Powiedziałabym, że… bliżej do ciekawego."
MW,,,,A raczej trudne czy łatwe?
MW_IT_07,,,,Średnio powiedziałabym.
MW,,,,"Niezrozumiałe były, czy zrozumiałe?"
MW_IT_07,,,,"Większość była zrozumiała, tylko trzeba było się zastanowić."
MW,,,,"A raczej nieczytelne, czy czytelne? Bliżej nieczytelnych."
MW_IT_07,,,,Tak.
MW,,,,A nieestetyczne czy estetyczne? Tak z wyglądu.
MW_IT_07,,,,"No też tak, bardziej to nieestetyczne."
MW,,,,"A jakby pani chciała wskazać wizualizacje, które są trudniejsze od tych, które pani dzisiaj widziała? Czy coś trudniejszego niż to, co dzisiaj pani widziała, jeśli chodzi o wizualizację danych?"
MW_IT_07,,,,"Powiedziałabym, że nie, bo nie za bardzo mam do czynienia do wizualizacjami danych."
MW,,,,"A coś łatwiejszego? Takie przystępne jakieś wizualizacje, które się łatwo czyta?"
MW_IT_07,,,,"No tak, tak widziałam."
MW,,,,A co to było na przykład? Gdzie pani widziała jakieś takie przyjazne dla użytkownika wizualizacje?
MW_IT_07,,,,Takie bardziej w psychologii.
MW,,,,"Super, to dotarłyśmy do końca. Bardzo serdecznie dziękuję."
