speaker_id,slide_id,question_id,problem_id,text
MW_SSH_05,,,,"No tak, bo już nie mam tego, że dodano. Na pewno wiem, że teraz nie dodano żadnych rekordów, tylko zamieniono część rekordów na sztuczne, jakby wygenerowane."
MW,,__Q3__,,"A o czym może świadczyć ten brak danych, który tu się pojawia?"
MW_SSH_05,,,,"A gdzie to jest? Brak danych. Brakujące dane, liczba i procent."
MW,,,,"Jak pan interpretuje taki właśnie moment, kiedy brakuje jakichś danych?"
MW_SSH_05,,,,"No myślę, że jeśli to jest realny rekord grzyba, który został zbadany i to jeżeli wtedy brakuje jakiegoś, jakiejś danej brakuje, to po prostu dlatego, że nie ma tego elementu prawdopodobnie. Albo jak nie ma pory roku to rośnie cały rok tak samo, tak jak pleśń w łazience."
MW,,,,Czy przyjemnie się panu korzysta właśnie z tego slajdu?
MW_SSH_05,,,,"Znaczy jest to męczące na pewno. Tak samo jak z tych poprzednich, gdzie myślę, że część danych można byłoby zupełnie wyrzucić i w sumie nie zmieniłoby to bardzo mojego postrzegania na to. Bo zakładałbym, że jeśli jest po prostu mniej, tak jak tutaj na przykład, dlatego braku danych nie było, to bym widział bardziej różnicę między pozostałymi rekordami, bo są praktycznie takie same, tak samo tutaj."
MW,,,,"Czy coś tam jeszcze o tych statystykach by pan chciał mi powiedzieć, czy przechodzimy do dalszych slajdów?"
MW_SSH_05,,,,"Ok, teraz tak myślę, że na tle innych rekordów czy innych, innych… wykresów, wykresy, nie, to są…"
MW,,,,"Tych wizualizacji, które tu..."
MW_SSH_05,,,,"Teraz to jest typ pierścienia, że brak, jest brak danych i to trochę mi się wydaje, że psuje moją narrację, że jak nie ma elementu, to jest brak danych. Ale w tym momencie ten brak tutaj w pierścieniu, że jest opcja brak. Trochę to moim zdaniem psuje i mi się wydaje, że w tym momencie nie wiem, czy rzeczywiście jak jest typ hymenoforu, jak jest brak danych, czy jest brak hymenoforu. Jeżeli może być brak hymenoforu, bo ja nie wiem co to jest. Niestety. Czy jest, czy jest jego brak, czy po prostu nie ma danych na temat jego. Więc teraz tak trochę jestem… Im dalej w to brnę, tym więcej pytań, nie ma odpowiedzi. Bym mógł pewnie w internecie sprawdzić, ale to już nie na tym polega badanie."
MW,,,,Może pan też sobie pewnie sięgać do…
MW_SSH_05,,,,"Czy mogę sobie sprawdzić? To jest hymenofor. Część owocnika. Aha, czyli to jest ten spód grzyba."
MW,,,,"Czy właśnie taka wiedza, powiedzmy grzybiarska, jak już wiemy co się jak nazywa, jakoś pomaga w interpretacji danych czy nie?"
MW_SSH_05,,,,"Mogę sobie to lepiej zwizualizować w głowie, jak wygląda grzyb. Na pewno. Bo jednak jak wiem, który element, co znaczy na grzybie, bo nie jestem ekspertem, mam jakąś tam minimalną wiedzę jedynie. To pytanie czy wiem co zasnówka dokładnie, też nie wiem jak wygląda. Zasnówka… (ns - 00:24:12)… Aha, czyli to tak nachodzi? Aha… Ok, jak te niteczki zwisające z tego. Dobra, dobrze wiedzieć. Ciągle patrzę na ten wykres typ hymenoforu, bo on mi jakoś nie gra. Przepraszam, przesunąłem. On mi jakoś nie gra i mnie wybija z (ns - 00:24:49). Trochę mi… Mam z tyłu głowy taką myśl, że coś jest z nim nie tak."
MW,,,,Mhm.
MW_SSH_05,,,,"Nie jestem do końca w stanie powiedzieć co, ale mam takie wrażenie, że… Może ten brak danych mi tak bardzo przeszkadza. I że jest tylko jedna opcja bez zasnuwki. Przejdę do kolejnego bo przeciągam niepotrzebnie ten jeden slajd. "
MW_SSH_05,,,,"Tutaj widać 95% praktycznie. Nie ma danych na temat typu hymenoforu, kolor zarodników nie ma, myślę że jeśli chodzi o kolor zarodników to na pewno… Bo gdzie to było, kolor zarodników, na którym to było tutaj zielony, fioletowy, szary, brązowy, biały, różowy, czarny."
MW,,,,Mhm.
MW_SSH_05,,,,"No zastanawiam się czy… Nie jestem ekspertem, więc nie powiem, że są wszystkie kolory, jakie mogą być zarodniki grzybów, ale… Wydaje mi się, że jak się bada grzyba samemu, to na pewno wie się jak się ten grzyb rozmnaża i się widzi te zarodniki pod mikroskopem czy gdziekolwiek. Wydaje mi się, że to może świadczyć trochę o tym ile zostało wygenerowanych. Każdy grzyb ma zarodniki. Wydaje mi się, że… Każdy, ale… Mogę się upewnić. Wytwarzają wszystkie grzyby, no to tak, skoro nie wiemy jaki jest, jaki jest kolor zarodnika. Nie ma danych, to albo ten kolor nie jest wylistowany, albo te rekordy są, albo tutaj podmiot, który to badał zrobił beznadziejną robotę albo są to dane niekompletne po prostu, albo wygenerowane, źle wygenerowane moim zdaniem. Skoro aż tyle, nie wiem czy sztuczna inteligencja generowała te dane zapisane gdzieś. Sztucznie wygenerowana, zgaduję, że właśnie na podstawie, że też to jest robota jakiegoś modelu językowego, więc, tak, wygenerowana to… Nie, nie jest to ręcznie wprowadzone na pewno. Więc ta generacja między innymi trochę słabo poszła, jeśli chodzi o różnorodność, jeżeli jest aż tyle braków danych. Ok, no tutaj chyba już więcej z tego nie wycisnę."
MW,,,,(ns - 00:28:34) przy statystykach właśnie.
MW_SSH_05,,,,"Myślę, że więcej z tego nie wycisnę, bo to jest tylko wiadomo. Najważniejsza informacja tutaj dla mnie to jest po prostu jaki jest procent brakujących danych, bo w sumie statystyki opisywe to po prostu. Czy one mi coś mówią? Nie wiem, rozumiałbym gdyby to było w Excelu, ale… Ale myślę, że minimum i wielkość trzonu nie powinny być brane wartości, kiedy trzonu nie ma, bo jest 0 wychodzi, więc po co mają mieć minimalną wysokość trzonu dla grzybów, które nie mają trzonu. Jedynie, że to są uwzględnione dlatego jest minimum 0,0. 25 mediana 75 to jest po prostu inna, 33 cm trzon? Milimetry, myślałem, że jest… Też trochę, też trochę mylące, że są milimetry. Centymetry, centymetry, milimetry. Pierwsza myśl to było, jaki trzon ma metr. Ok, to przejdę do tego siódmego."
MW,__S7__,,,"Jesteśmy przy roju pszczół, czy z taką wizualizacją się pan kiedyś spotkał?"
MW_SSH_05,,,,"Już podczas próbnej ankiety. Bardzo mi się nie podobała, bo moim zdaniem bardzo..."
MW,,,,A co się nie podobało?
MW_SSH_05,,,,"Mała czytelność na pewno jest. Też to się źle czyta. Wartość cechy. To zgaduję, że to jest natężenie, czyli jakby małe coś, czy bardzo coś jest, czy bardzo występujące (ns - 00:30:22), powiedzmy, że wartość cechy dla kapelusza to jest duży kapelusz po prostu, lub mały kapelusz. Jakby jest to w miarę zrozumiałe, ale mam wrażenie, że jakby taki laik, że jakby przedstawić to losowej osobie na ulicy, to by myślała, że patrzy na jakiś, nie wiem, dziwny skan grzyba. Bo taki to ma w sumie kształt. To jest ciekawe. Wartość efektu (ns - 00:30:56). Czym jest efekt (ns - 00:30:59)? Jest tu gdzieś napisane? Rój pszczół. To jak to się… ten diagram nazywa rój pszczół czy?"
MW,,,,Ten typ objaśnienia.
MW_SSH_05,,,,Ok.
MW,,,,"Czy tą legendę właśnie pan zauważył tak w pierwszym momencie, czy nie?"
MW_SSH_05,,,,"W pierwszym momencie nie, bo to są takie długie rekordy. Myślałem, że na początku, przy pierwszym spojrzeniu myślałem, że to jest część po prostu opisów tutaj, bo jest takie długie są. Jeszcze też nie wiem dlaczego na prezentacji są z podkreśleniami, a nie po prostu. Też można by po prostu bardzo łatwo to trochę moim zdaniem bardziej czytelnie zrobić, gdyby na przykład zmienia kolor, wypuszcza mleczko w reakcji na uszkodzenie, zmienia kolor, powtórzenie w ogóle. To myślę, nie zauważyłem tego na początku, ale to sprawia, że jeszcze gorszy jestem. Są te opisy, nie wiem czy hasłowo po prostu robić dwa, trzy słowa przy każdym tym. Myślę, żeby napisać żółty kapelusz, żeby każdy by zrozumiał o co chodzi. A dla tych, którzy nie zrozumieją można by zrobić slajd z legendą dokładną z objaśnieniami. Punkty po prawej mają większy wpływ na klasyfikację grzyba. Okej, czyli po prawej jak jest, to jest wpływ na to, że klasyfikują jako trujące."
MW,,__Q4__,,"I które cechy się najczęściej pojawiają po prawej stronie, jakby pan wskazał?"
MW_SSH_05,,,,"Bardzo po prawej, to na pewno duży trzon, duża wysokość trzonu i mała szerokość, czyli długie, cienkie trzony. I tu też są bardzo zmniejszane jeśli chodzi o średnicę, więc nie wiem czy to jest… Bardziej na jadalne, że jest jak jest duża średnica kapelusza."
MW,,,,Te punkty po prawej i po lewej stronie są czytelne? Skąd one się biorą?
MW_SSH_05,,,,"Przepraszam, jeszcze raz."
MW,,__Q5__,,"Te punkty po prawej i po lewej stronie, skąd one się biorą? Tutaj nawiązuję do tych pytań przypisanych do slajdu. Jesteśmy przy pytaniu drugim do slajdu siódmego."
MW_SSH_05,,,,"Skąd biorą się niektóre punkty po prawej? Dlaczego są po prawej albo po lewej? Mają różny wpływ na klasyfikację grzybów. Bo to jest legenda akurat do tego. Nie wiem, czy to było na ankiecie próbnej, nie widziałem wtedy tego. Wydaje mi się, że nie. Ale wtedy miałem taki dość duży problem, bo z 15 minut siedziałem nad tym wykresem i sobie myślę, co ja tu widzę w sumie. I o co chodzi z tym i myślę, że był ucięty… Wydaje mi się, że był ucięty pod tymi numerkami, więc w sumie nie miałem pojęcia na co patrzę tak naprawdę. Może nie tylko strzelałem, ale moje odpowiedzi były oparte na… Jak to się mówi? Educated guess."
MW,__S8__,,,"I mamy kolejny typ, tym razem wodospad."
MW_SSH_05,,,,Wodospad.
MW,,,,O co tutaj chodzi?
MW_SSH_05,,,,"Właśnie czytam. (ns - 00:34:22) owocnika na przewidywanie jego toksyczności. Analiza wpływu cech na przewidywanie dla klasy niejadalne, trujące. Jeszcze raz. Analiza wpływu cech na przewidywanie (ns - 00:34:36). Czy to jest tylko dla, tylko między niejadalne, trujące? Analiza wpływu cech na przewidywanie (ns - 00:34:45). Jeszcze raz. (ns - 00:34:58) mi się sformułowane wydaje albo ja się zaciąłem mentalnie. Analiza wpływu cech na przewidywanie dla klasy niejadalnej, trującej. Klasa niejadalne trujące, analiza wpływu cech na przewidywanie dla grzyba, który faktycznie jest trujący. Układ poszczególnych cech przewidywanie klasy grzyba przez model, ok, czyli im bardziej w prawo tym większa szansa. Czy większa szansa? Większa szansa na to, że jest niejadalny lub trujący. Ok. Prawo zakładam od tej bardzo słabo wyznaczonej linii koło 9,2. Nie chcę powiedzieć, czy to jest… To jest błąd graficzny, czy… Po prostu tak słabo zaznaczona linia, dziwnie? Moim zdaniem bardzo, bardzo ciężko stwierdzić, czy zaczyna się wykres tutaj na 9,2 czy troszkę na prawo, gdzie jest ta druga linia, która jest dokładnie taka sama, niewyróżniona."
MW,,,,Czy byłby pan w stanie odpowiedzieć na któreś z tych pytań przypisanych do wodospadu? Mamy aż cztery tutaj.
MW_SSH_05,,__Q6__,,"Czy na podstawie wykresu jesteś w stanie określić, które cechy mają największy wpływ dodatni na predykcję modelu, a które największy ujemny na definitywną predykcję? Wpływ dodatni, a które wpływ ujemny na predykcję modelu? W sensie wpływ dodatni to jest, że jest większa szansa na przewidzenie. Jestem w stanie wyjaśnić czy definitywną predykcję, czyli niekoniecznie. (ns - 00:37:03) predykcje rejestrujące czy… Myślę, że największy wpływ. Przelecę na legendę tutaj, bo znowu jest gdzieś upchnięta w kącie. Teraz mi się wydaje bardziej estetycznie, bo jest oddzielona wizualnie od tego. Przepraszam mam taki zły nawyk, że będę dotykać jak coś pokazuje. (ns - 00:37:41) ok. Bym powiedział, że największy wpływ dodatni na predykcję modelu będzie miała ta wysokość trzonu, bo najbardziej zwiększa szanse na zidentyfikowanie grzyba jako trującego. To jest wpływ dodatni na tak, bo jest wpływ dodatni na to, czy określimy, czy jest trujący, czy niejadalny trujący, czy jadalny, więc myślę, że to jest jakoś, co ma największy wpływ. Największy ujemny. A myślę, że największy ujemny będzie miało… Hm... Największy ujemny (ns - 00:38:49)... Czy na podstawie wykresu (ns - 00:39:19) która ma największy wpływ dodatni (ns - 00:39:22) wysokość trzonu. Która ma największy ujemny na definitywną predykcję modelu? Czy jest w stanie wyjaśnić, dlaczego te cechy są istotne? Istotne. Myślę, że wpływ ujemny będą miały na pewno cechy, będą miały… Zakładam, że szerokość trzonu może. Tak naprawdę się tak samo rozciąga w lewo jak wysokość trzonu, więc… Kurczę."
MW,,,,Sprawia to trudność w interpretacji?
MW_SSH_05,,,,"Tak, no jakby ciężko mi wywnioskować, które mają wpływ ujemnych, bo zakładałbym, że wpływ ujemny mają te, które najbardziej się rozciągają w lewo. Ale w ogóle to się zaczyna po lewej, od tego, co zakładam, że jest. Nie wiem, czy to jest błąd wizualny, czy to jest… czy to jest, zakładam, że to jest chyba tak, bo to jest zero, co są na tym, na tym właśnie linii, co jest, ciężko mi tą drugą część…"
MW,,,,"Jeśli jakieś pytanie sprawia trudność, to można sobie przejść do kolejnego."
MW_SSH_05,,,,"Myślę, że nie jestem w stanie zidentyfikować, co ma ujemny wpływ na zidentyfikowanie tego, czy jest cecha. Czy cecha jest istotna. Gdybym miał strzelać, bym powiedział, że chodzi o szerokość trzonu, bo jest no… Też nie widzę czy jest… Jest gdzieś… Jest gdzieś legenda, co znaczy niebieski, co znaczy czerwony, wpływ danej cechy na predykcję szary kolor, no tak, ale jaki wpływ? Bo nie jest powiedziane, no nie powiem, że niebieski jest jaki, ale czy one, czy zakładają, że czerwony to jest zwiększenie, zakładają, że czerwony to jest zwiększenie szans na przewidzenie, a niebieski to jest zmniejszenie, to bym powiedział, że szerokość trzonu ma wpływ ujemny. Zresztą to jest takie zgaduj, zgadula. Nie jestem na 100% pewny, co tu widzę."
MW,,,,A idźmy dalej z tymi pytaniami.
MW_SSH_05,,__Q7__,,"Do ósmego. Dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób ta wartość wpływa na interpretację pozostałych elementów wykresu? Mam pewien pomysł dlaczego. Jest to powiedzmy 9,2 i trochę, to jest jaki? A nie, to jest coś innego. FX to jest średni wynik, tak, średni wynik modelu."
MW,,,,O czym pan teraz myśli?
MW_SSH_05,,,,Średni wynik w czym?
MW,,,,Mhm.
MW_SSH_05,,,,"Ok, czyli zaczyna się dlatego. Pytanie było? Ok, czyli zaczyna się, bo to jest średnia wartość dla wszystkich modeli, czyli jakby no tak, bo jakby było powiedzieć, że średni trzon to jest 9,2 czy jakakolwiek, czy taka wypadkowa chyba wszystkich innych, wszystkich innych cech na tej skali, że 9,2 to taka bazowa i w sumie pewnie dlatego zaczyna się od tego wykres. No bo jakby jeśli chcemy zobaczyć odchylenie od tego i od tej bazy, no to musimy… Gdzieś ta baza na środku może się odchylić mniej lub bardziej, w jedną stronę lub w drugą, co nie? Więc wydaje mi się, że dlatego to jest. Od tej się zaczyna. Na środku ona nie jest dlatego, że się rozciąga bardziej ten wykres w prawą. Pewnie… jest w stanie wyjaśnić, w jaki sposób ostateczna wartość na końcu przestawionego wykresu… "
