speaker_id,slide_id,question_id,problem_id,text
DR,,,,"Mogę też, żeby panu troszkę pomóc. Będę zadawać pytania, ale takie, które nie będą Panu sugerowały odpowiedzi, czy jest pan gotowy? "
DR_SSH_04,,,,Tak 
DR,__S00__,,,"super to za chwilkę uruchomimy tą właściwą prezentację. Ja tutaj powiem jeszcze, że otrzyma pan pytania, które będą przed panem cały czas leżały, także będę tutaj panu też pomagać i pokazywać, w którym miejscu jesteśmy."
DR,,,,"Jeżeli będzie potrzebna jakakolwiek przerwa, proszę o jasny sygnał. Dobrze uruchom na takim razie właściwą prezentację, która znajduje się po prawej stronie po lewej stronie ."
DR,,,,"Dokładnie tak, no i tak, jak mówiłam tutaj mamy też ten widok notatek. Wyłączę jeszcze drukarkę, bo będzie nam szumieć, żeby pana nie rozpraszała."
DR,,,,I teraz tak.
DR,,,,"Będę miała takie 3 główne pytania, one też będą przed panem leżały. Zaczniemy od pytania pierwszego, proszę zapoznać się z."
DR,,,,"Tą listą pytań, czy na podstawie przygotowanych materiałów jest pan w stanie udzielić odpowiedzi na którejś z tych pytań? Jeśli tak, to na które pytania i jak brzmi odpowiedź? To jest nasz pierwszy blok i tutaj są przygotowane pytania do prezentacji do poszczególnych slajdów, a dodatkowo po zakończeniu tej części na sam koniec będę prosiła o odpowiedzenia na"
DR,,,,"Pytania do całości, prezentacji oraz o uzupełnienie dodatkowej ankiety, ale to tym zajmiemy się później. Dobrze? To są pytania do prezentacji. Prezentacja jest dla pana bardzo. Proszę o mówienie, opisywanie co pan robi i dzielenie się tym na głos."
DR_SSH_04,,,, Już od pierwszego slajdu tego też 
DR,,,,to jest zależne od pana co pan chce robić? 
DR_SSH_04,__S1__,,,"No okej,jest slajd z objaśnieniem."
DR,,,,Co pan robi?
DR_SSH_04,,,,Czytam razie wstęp do
DR_SSH_04,,,,Badania chyba.
DR,,,,Ten pierwszy prezentacji.
DR_SSH_04,,,,Jak.
DR_SSH_04,,,,Jakby.
DR_SSH_04,,,,Zaraz będą te wykresy
DR_SSH_04,,,,"Prezentujące, jakby AI przewiduje, jakby grzyby  dziko rosnące mają określone cechy, jest, że są albo jadalne, albo niejadalne, albo trujące."
DR_SSH_04,__S2__,,,"Mm, no i przechodzę do następnego slajdu."
DR_SSH_04,,,,Czytam teraz ten drugi slajd.
DR_SSH_04,,,,Tutaj się dowiaduje.
DR_SSH_04,,,,"Z skąd pochodzi zbiór, nad którym pracował AI ?"
DR_SSH_04,,,,I link do tego.
DR_SSH_04,__S3__,,,Twoje o ilu są dane na temat właśnie tych grzybów tam ile na temat ile ilu owocników jest?
DR_SSH_04,,,,"Zbiór danych zawiera informacje no i w gatunkach grzybów jako jadalnych sklasyfikowanych albo niejadalne, albo trujące."
DR_SSH_04,,,,No i że grzyby o nie znanej jadalności zostały zaklasyfikowane do
DR_SSH_04,,,,Niejadalnych
DR_SSH_04,,,,lub trujących
DR_SSH_04,,,,Są to wyłącznie grzyby.
DR_SSH_04,,,,"kapeluszowe,mające trzon i blaszkowy."
DR_SSH_04,,,,No i że część danych to dane są symulacyjnej hipotetyczne czy tam sztucznie wygenerowane
DR_SSH_04,,,,Na podstawie
DR_SSH_04,__S4__,,,Mniejszego zbioru rzeczywistej obserwacji grzybów występujących w przyrodzie. Przechodzę do 4 slajdu już widzę.
DR_SSH_04,,,,Z wykresami.
DR_SSH_04,,,,No i.
DR_SSH_04,,,, zabieram się za czytanie.
DR,,,," Tutaj będę miała dla pana pierwsze pytanie. Proszę przedstawić, jak rozumie pan rozkład cech dotyczących sposobu przerastania blaszek?"
DR_SSH_04,,,,"Dobrze, zaraz."
DR_SSH_04,,,,Próbuje na razie zrozumieć slajdy w sensie wykresy. Zajmie mi to sekundkę.
DR,,,," Oczywiście ma pan tyle czasu, ile pan potrzebuje"
DR_SSH_04,,__Q1__,,No rozumiem to tak że w.
DR_SSH_04,,,,W tych grzybach.
DR_SSH_04,,,,"Które są tu, jakby w tej bazie danych rozumiem."
DR_SSH_04,,,,Że no najwięcej właśnie ma blaszki przerośnięte.
DR_SSH_04,,,,"Potem są daszki zbiegające potem wykrojone, potem są rurki wolne blaszki faliste i brak blaszek, a potem brak danych jeszcze, ale to."
DR_SSH_04,,,,"brak danych jestna mniej więcej tym samym poziomie, co zbiegające."
DR_SSH_04,,,,"Nie wiem, czy dobrze rozumiem ten slajd."
DR,,,," Tutaj przypomnę, że nie oceniamy pana kompetencji, tylko właśnie użyteczność, przygotowanych wyjaśnień."
DR_SSH_04,,,,No nie jest to dla mnie
DR_SSH_04,,,,"Wystarczająco przejrzyste w sensie rozumiem, że chyba chodzi o."
DR_SSH_04,,,,Występowanie tych cech ogólnie grzybów blaszkowatych.
DR,,,, Ale nie jest przejrzysty slajd czy wykres
DR_SSH_04,,,,Wykresy mają
DR_SSH_04,,,,"Rzeczy, które nie są dla mnie przejrzyste, jak na przykład co przedstawia liczba znajdująca się na dole na wykresie, w sensie jakiej jednostce odpowiadają te liczby, są ilość grzybów czy gatunków czy."
DR_SSH_04,,,,Mm.
DR_SSH_04,,,,"Czego, bo nie jest to nigdzie opisane."
DR_SSH_04,,,,Więc to jest dla mnie nie przejrzyste.
DR_SSH_04,,,,No tak.
DR_SSH_04,__S5__,,,Także przechodzę do następnego slajdu.
DR,,,, Tutaj również bedę miała dla pana pytanie.
DR,,,, Co Pan robi teraz?
DR_SSH_04,,,,Na razie czytam.
DR_SSH_04,,,,Yy slajd z kolejny z wykresami.
DR_SSH_04,,,, No i Zaraz.
DR_SSH_04,,,, powiem na pytanie tutaj.
DR_SSH_04,,,,Znajdujące się czy?
DR_SSH_04,,__Q2__,,"Przedstawia, jak rozumiem rozkład cech dotyczącej typu siedliska."
DR_SSH_04,,,,"Nie wiem, czy jest tu dużo do rozumienia? Po prostu jest przedstawiane, że no chyba najwięcej z tych grzybów rośnie w lasach, potem po prostu na trawach, na liściach, na łąkach."
DR_SSH_04,,,,"Wrzosowiskach ścieżkach, odpadach i terenach miejskich, no znaczy na większość rośnie w lasach w sensie, no prawie."
DR_SSH_04,,,,No najwięcej z nim jest to znacząca  większość.
DR_SSH_04,,,,"Bo reszta zebranych tu grzybów nawet nie w sensie siedlisk nawet nie dochodzi do połowy tego, co zajmuje lasy."
DR_SSH_04,,,,No i potem trawy właśnie jest już jakoś koło jednej.
DR_SSH_04,,,,"ósmej bym powiedział tego, co zajmują lasy liście łąki, wrzosowiska i tak dalej."
DR_SSH_04,,,,Mm.
DR_SSH_04,,,,"Rozumiem,  też że najwięcej też  właśnie to są po prostu cechy i dane."
DR_SSH_04,,,,W jakim procencie je najwięcej zajmują? Jakie cechy są głównie grzybów gdzie na przykład ta
DR_SSH_04,,,,"Powierzchnia trzonu, najwięcej mają najwięcej grzybów ma gładką, potem i tak dalej."
DR_SSH_04,,,,"Starałem się rozumieć te liczby, ale dalej są nieprzejrzyste. Raczej staram się to rozumieć w procencie."
DR,,,," Czy pana zdaniem te cechy mogą mieć jakiś związek z tym typem siedzisko, o które było pytanie dotyczące tego swojego numer 5, na którym teraz się znajduje."
DR_SSH_04,,,,"Te cechy, w sensie powierzchnia trzonu i."
DR_SSH_04,,,,No.
DR_SSH_04,,,,"Myślę, że mogą mieć znaczenie, no bo większość ogólnie istotę ewoluuje do siedliska, w którym się znajduje i jej tryb ewolucji jakby prowadzi do tego, że żyją w danym siedlisku. Dlatego, że tak wyewoluowała , że są w takim środowisku, więc no."
DR_SSH_04,,,,Tutaj akurat.
DR_SSH_04,,,,"Powierzchnia trzonu nie  jest dobrym wyznacznikiem, bo najwięcej zajmuje brak danych."
DR_SSH_04,,,,"Ale no, myślę, że mają znaczenie te cechy."
DR_SSH_04,,,,Mm.
DR_SSH_04,,,,Tak samo kolory trzonu są tutaj.
DR_SSH_04,,,,Typ pierścieniową brak.
DR_SSH_04,,,,"Albo białe, albo brak danych praktycznie."
DR_SSH_04,,,,"No i, że za najwięcej chyba jesienią rośnie. Zgaduję tak, to jest opisane, że pora roku."
DR_SSH_04,,,,"Jesień, więc zgaduję, że po prostu najwięcej ich się pojawia. Jesienią, potem latem, zimą i najmniej jest na wiosnę według tego."
DR_SSH_04,,,,No.
DR_SSH_04,__S6__,,,przejdę do następnego slajdu.
DR_SSH_04,,,,Statystyki teraz na tym slajdzie 6 są statystyki opisowe.
DR_SSH_04,,,,No i  są tutaj właśnie.
DR_SSH_04,,,,"Statystyki średnicy kapelusza w centymetrach sobie po prostu wysokości trzonu, szerokości trzonu."
DR_SSH_04,,,,"Rozumiem, że jest liczba tych łącznie owocników i."
DR_SSH_04,,,,Tych grzybów z trzeciego Slajdu chyba tak.
DR_SSH_04,,,,Mm.
DR_SSH_04,,,,"Rozumiem, że po prostu to była liczba łączna tam na tych statystykach na dole to była ta liczba łączna tego wszystkiego"
DR_SSH_04,,,,No i.
DR_SSH_04,,,,"Średnia zgaduje, że są uśrednione statystyki po prostu."
DR_SSH_04,,,,"Tych rzeczy typu, że średnica kapelusza średnia to jest 6,73 średnica tam wysokości trzonu. No tak, jest to średnia wysokości trzonu. Tak jest nawet napisane średnia."
DR_SSH_04,,,,Średnia właśnie wysokości trzonu średnicy kapelusza szerokości trzonu w milimetrach. Poprzednie statystyki były w centymetrach no jest to odchylenie standardowe.
DR_SSH_04,,,,To zgaduję jeden mniej więcej.
DR_SSH_04,,,,W jakich odległościach mogą się wahać te statystyki
DR_SSH_04,,,,od Średnicy.
DR_SSH_04,,,,od średniej
DR_SSH_04,,,,no i że minimum.
DR_SSH_04,,,, jakby Najmniejsza.
DR_SSH_04,,,,Możliwa.
DR_SSH_04,,,,Nie wiem co do końca oznacza tutaj to minimum.
DR_SSH_04,,,,"Zgaduję, że najmniejsze, jakby odnotowalne?"
DR_SSH_04,,,,"Rekordy no i zgaduję, że szerokość czy ona jak zawiera Zero i wysokość trzonu to po prostu że brak tego trzonu."
DR_SSH_04,,,,Grzybie.
DR_SSH_04,,,,"38 0,38 to po prostu są jakieś małe, bardzo małe grzyby."
DR_SSH_04,,,,25% to.
DR_SSH_04,,,,"Nie, nie wiem, co to może znaczyć tak samo."
DR_SSH_04,,,,75% Mediana nota.
DR_SSH_04,,,,"Rozumiem, że tak biorąc pod uwagę wszystkie te przypadki, to rekordy to po prostu tak wyszła  Mediana. maksimum to są największe rekordy, jakie wyszły."
DR,,__Q3__,," Tutaj mam do pana pytanie, dlaczego w zbiorze brakuje niektórych danych i z czego to wynika pana zdaniem?"
DR_SSH_04,,,,"No,  wiem że niektóre grzyby nie posiadają."
DR_SSH_04,,,,Trzonu ani.
DR_SSH_04,,,,W takim razie dlatego jest brak tych danych w tych miejscach.
DR_SSH_04,,,,"Więc wydaje mi się, że stąd się bierze ten brak danych"
DR_SSH_04,,,,Po prostu w tym minimum.
DR_SSH_04,,,,"To nie jest do końca brak danych, tylko no po prostu brak posiadania."
DR_SSH_04,,,,Z tych cech.
DR_SSH_04,,,,A tutaj brakujące dane dobra. Teraz przechodzę do tych brakujących danych.
DR_SSH_04,,,,W takim razie.
DR_SSH_04,,,,Mm.
DR_SSH_04,,,,"Muszę trochę poczytać teraz, co tutaj się dzieje."
DR_SSH_04,,,,"Nie wiem, skąd ma się brać?"
DR_SSH_04,,,,"Zebraki danych, bo jeżeli w sensie."
DR_SSH_04,,,,Nie wiem.
DR_SSH_04,,,,Do końca też nie rozumiem tej statystyki tutaj opisanej w sensie z tym tą kolumną liczbą i procentami.
DR_SSH_04,,,,Mm.
DR_SSH_04,,,,No nie Jestem w stanie odpowiedzieć na to pytanie jakoś w żaden sposób.
DR_SSH_04,,,,Przejdę do następnego slajdu?
DR_SSH_04,__S7__,,,slajd siódmy tak.
DR_SSH_04,,,,Teraz będę czytał.
DR_SSH_04,,,,Tutaj jest wyjaśniony.
DR_SSH_04,,,,Tutaj znajduje się wykres już graficzny.
DR_SSH_04,,,,"Mm, który ma legendę pod sobą pod sobie pod sobą."
DR_SSH_04,,,,"Która tłumaczy, na jakiej zasadzie działa."
DR_SSH_04,,,,I jest t.
DR_SSH_04,,,,Jest to całkiem przejrzysta przez to.
DR_SSH_04,,,,No jeszcze dłuższa Legenda po lewej tłumaczy.
DR_SSH_04,,,,Kolejne statystyki znajdującym się na tym.
DR,,,, I tutaj mam dla pana dwa pytania.
DR,,__Q4__,,"Pytanie pierwsze, czy na podstawie wykresu jest pan w stanie określić cechy, które najczęściej pojawiają się po jego prawej stronie i sugerują silny wpływ na klasyfikację Grzyba jako niejadalnego, trującego, a tutaj też to pytanie jest przed panem, także gdyby była potrzeba jeszcze do niego zajrzeć."
DR_SSH_04,,,,"Są to na pewno właśnie szerokość trzonów, średnica kapelusza i wysokości trzonu."
DR_SSH_04,,,,Które sugerują.
DR_SSH_04,,,,"Że im większy jest wyższy, jest trzon, tym jest większy."
DR_SSH_04,,,,"Czynnik tego, że może być trujący tak samo ze średnicą kapelusza."
DR_SSH_04,,,,"Średnicą kapelusza jest to mieszane, ponieważ i znajdują się i po lewej, i po prawej co czyni tak naprawdę."
DR_SSH_04,,,,"Ciężkie do stwierdzenia, ponieważ."
DR_SSH_04,,,,"Kiedy jest napisane tutaj, haj?"
DR_SSH_04,,,,"W sensie, jeżeli jest kolor czerwony, to oznacza, że wie im większy jest ten."
DR_SSH_04,,,, ta Średnica.
DR_SSH_04,,,,"Jakby tym większa jest ta średnica po prostu na danej kropce no i znajdują się po lewej, czyli określają, że."
DR_SSH_04,,,,Nie są.
DR_SSH_04,,,,"Niejadalne a po prawej z kolei znajdują się takie pomiędzy, bo jeszcze znajdują się po lewej znajdują się niebieskie i czerwone, czyli małe i duże, a po prawej znajdują się te średnie. Według tego, jak zrozumiałem ten wykres."
DR_SSH_04,,,,No i średnica.
DR_SSH_04,,,,No i szerokość trzonu no im.
DR_SSH_04,,,,"Jakby chudszy ten trzon według tego, co rozumiem, tutaj w tym jest prawdopodobieństwo większe sensie. Te chude trzony mają większe prawdopodobieństwo niż tę grube."
DR_SSH_04,,,,"Choć to też nie do końca, bo też te grube znajdują się lekko leciutko po prawej."
DR_SSH_04,,,,Na i będę przechodził do następnego slajdu.
DR,,__Q5__,,"  a jeszcze mam jedno pytanie, czy na podstawie wykresu jest pan w stanie określić te cechy Które dla różnych obserwacji mają różne wpływ na klasyfikację Grzyba jako niejadalnego, trującego? Skąd biorą się niektóre punkty po prawej, a inne po lewej stronie?"
DR_SSH_04,,,,A tutaj jest.
DR_SSH_04,,,,No według tego wykresu. No to właśnie Wysokość Wysokość trzonu średnica kapelusza i szerokość trzonu a.
DR_SSH_04,,,,"Skąd się biorą te punkty po prawej i po lewej? Rozumiem, że po prostu."
DR_SSH_04,,,,Zbadano te cechy u grzybów.
DR_SSH_04,,,,"Trującej i nie w sensie trujących niejadalnych, że wskazuje to."
DR_SSH_04,,,,"Że ta cecha powtarza się najczęściej u tych właśnie grzybów, a ta, a po lewej po prostu te, że taka się powtarza najczęściej dla tych jadalnych"
DR_SSH_04,,,,Także przejdę do następnego slajdu. 
DR,__S8__,,,"Bardzo proszę, czyli mamy slajd 8."
DR,,__Q6__,," Czy na podstawie wykresu jest pan w stanie określić, które cechy mają największy wpływ dodatni na predykcje modelu, a które największe ujemne na definitywną predykcje modelu jest pan w stanie wyjaśnić, dlaczego te cechy są istotne?"
DR_SSH_04,,,,okej zaraz.
DR_SSH_04,,,,Muszę przeanalizować najpierw slajd. 
DR_SSH_04,,,,"Czytam teraz legendę, która też tutaj znajduje się do tego wykresu."
DR_SSH_04,,,,"No to tutaj też pojawiają się tylko 3 statystyki, jakby w ogóle mające znaczenie, bo."
DR_SSH_04,,,,Reszta.
DR_SSH_04,,,,Ma zerowy.
DR_SSH_04,,,,Zerową wartość.
DR_SSH_04,,,,"No i tutaj pokazuje się nam, że właśnie wysoka, strzeżoną ma bardzo duże znaczenie do predykcji tego Grzyba jako jadalnego i chyba im wyższa wysokość tym."
DR_SSH_04,,,,Właśnie ten Grzyb ma większe szanse.
DR_SSH_04,,,,Za to szerokość trzonu ma.
DR_SSH_04,,,,Te.
DR_SSH_04,,,,"Wartość, jakby zmniejszającą szansę na przewidzenie jego jako niejadalnego bądź trującego."
DR_SSH_04,,,,"No i jeszcze średnica kapelusza, która zwiększa te szansę."
DR_SSH_04,,,,"Jeszcze raz. Nie Jestem w stanie stwierdzić, dlaczego te cechy są istotne, ale no największe szanse na predykcje na to właśnie na to, że ten."
DR_SSH_04,,,,"Na wpływ dodatni na predykcję to właśnie mają wysokość trzonu i średnica kapelusza, no i ujemny szerokość trzonu "
DR,,__Q7__,," Czy możemy przejść do 2 pytania takim razie, czy jest pan w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób ta wartość wpływa na interpretację pozostałych elementów wykresu?"
DR_SSH_04,,,,"Nie jestem w stanie niestety stwierdzić, dlaczego zaczyna się od pozornie bazowej wartości. Także będę przechodził do następnego slajdu."
DR,,,, A jeszcze mam kilka pytań.
DR,,__Q8__,," Zaczyna się dobrze, czyli nie jest pan w stanie przewidzieć, nie jest pan w stanie odpowiedzieć na to pytanie okej no to w takim razie pytanie trzy do tego slajdu, czy jest pan w stanie wyjaśnić w jaki sposób ostateczna wartość na końcu przedstawionego wykresu odzwierciedla predykcje modelu dla tej określonej, konkretnej obserwacji? Czy tego Pan oczekiwał?"
DR_SSH_04,,,,"Nie rozumiem pytania do końca. Jest mi bardzo ciężko na nie odpowiedzieć, bo oczekiwań nie miałem żadnych."
DR,,,," To że pan nie jest w stanie odpowiedzieć na pytanie, wiąże się z jego treścią, czy tak jakby z wyglądem tego wykresu i ten wykres."
DR_SSH_04,,,,"Bardziej wydaje mi się, że z formułowaniem treści, bo samo pytanie w sobie jest bardzo niejasne."
DR_SSH_04,,,,"Czy Jestem w stanie wyjaśnić, w jaki sposób ostateczna wartość na końcu przedstawionego wykresu odzwierciedla predykcja modelu?"
DR_SSH_04,,,,Dla tej konkretnej obserwacji to.
DR_SSH_04,,,,"Nie Jestem w stanie wyjaśnić i to akurat przez wykres, ale."
DR_SSH_04,,,,Nie rozumiem do końca o co o co mnie pyta. W sensie nie rozumiem zadanego pytania.
DR,,__Q9__,," Dobra, czy chce pan przejść do kolejnego pytania, czy te cechy, które według wykresu najsilniej wpływają na produkcję, odpowiadają pana wiedzy o grzybach i czy jest pan w stanie ocenić to, co podpowiada model sztucznej inteligencji w świetle własnej wiedzy i doświadczenia?"
DR_SSH_04,,,,"No nie odpowiada, to mojej tam wiedzy, bo ja trochę jednak bardziej wiedziałem od babci."
DR_SSH_04,,,,Jak już to bym musiał spytać się babci.
DR_SSH_04,,,,"Moją wiedzą tam była raczej cecha, że posiada, że blaszkowate wszystkie są trujące bądź nie, że wszystkie trujące i niejadalne są blaszkowate, ale."
DR_SSH_04,,,,Ale.
DR_SSH_04,,,,No i że mają pierścień nieruchomy
DR_SSH_04,,,,"Wszystkie z  nieruchomym pierścieniem na pewno są trujące, tak no i."
DR_SSH_04,,,,"No i no zdziwiły mnie te cechy, że jest no ta zależność jednak też, że to ta zależność właśnie."
DR,,,, Aha okej
DR,,,, Co pan teraz chce zrobić?
DR_SSH_04,,,,Przejść do następnego slajdu 
DR,__S9__,,," Dobrze, czyli idziemy  do slajdu numer dziewięć."
DR_SSH_04,,,, Tak
DR_SSH_04,,,,Co pan robi? 
DR_SSH_04,,,,Czytam najpierw wszystko i zaraz będę przeglądał wykres.
DR_SSH_04,,,,"Yhym, dobra."
DR_SSH_04,,,,Tutaj tez mam dla pana pytania do sądu?
DR,,,, Jak pan będzie gotowy proszę dać znać. Co pan widzi na slajdzie?
DR_SSH_04,,,,No to widzę jakie cechy zwiększa 
DR_SSH_04,,,,Prawdopodobieństwo na zakwalifikowanie grzyba jako niejadalnego lub trującego
DR_SSH_04,,,,A jakie na jadalnego lub na jadalnego po prostu.
DR_SSH_04,,,,"Yhym, dobra."
DR,,,, Czy możemy przejść do pytań?
DR_SSH_04,,,,Tak.
DR,,,, No po pierwsze pytanie.
DR,,__Q10__,," Na podstawie wykresu proszę wskazać te cechy, które zwiększają prawdopodobieństwo zaklasyfikowania grzyba jako niejadalnego, trującego."
DR_SSH_04,,,,No to szerokości trzonu.
DR_SSH_04,,,,Większa bądź równa 5.20.
DR_SSH_04,,,, Jeżeli zmienia kolor lub puszcza mleczko w reakcji na uszkodzenie.
DR_SSH_04,,,, Jeżeli szerokość trzonu jest większa niż 5 przycinek.
DR_SSH_04,,,," 20 i większa bądź równa lub mniejsza bądź równa 10,17."
DR_SSH_04,,,," Wysokość trzonu jeżeli jest mniejsza niż 7,74."
DR_SSH_04,,,, Mm.
DR_SSH_04,,,, No i szerokość kapelusza.
DR_SSH_04,,,," Centymetrach a szerokość członu w milimetrach, a jeżeli średnica kapelusza w centymetrach jest."
DR_SSH_04,,,, Większa niż 8 54.
DR_SSH_04,,,, No jeżeli kolor trzonu.
DR_SSH_04,,,,"  To Znaczenie, teraz muszę tylko sobie przypomnieć."
DR_SSH_04,,,, Jeżeli nie zmienia kolor lub.
DR_SSH_04,,,, Muszę sobie przypomnieć o znaczenie znaku podwójnej równości.
DR_SSH_04,,,, Tak jeżeli nie zmienia koloru?
DR_SSH_04,,,, I brak mleczka przy uszkodzeniu i jeżeli jest w brązowy?
DR_SSH_04,,,, okej czy coś jeszcze pan chciałby tutaj dodać?
DR_SSH_04,,,, Nie
DR,,__Q11__,,"  dobrze. W takim razie pytanie 2, czy można założyć na podstawie wykresu, że istnieją przypadki, kiedy cecha, która jest mało istotna i lub średnio istotna, może stać się bardzo ważna?"
DR_SSH_04,,,," Zależy, w jakim kontekście istotna."
DR_SSH_04,,,,", jeżeli tak na ogół na codzienne życie, no to."
DR_SSH_04,,,," Tak no nie spodziewałbym się w życiu, że szerokość trzonu będzie miała wpływ na to na tak duży wpływ na to tą szansę, że że grzyb trujący."
DR_SSH_04,,,, Bądź nie.
DR_SSH_04,,,, Istnieją na pewno takie przypadki 
DR_SSH_04,,,,A jeśli  chodzi tutaj konkretnie o ten wykres .
DR_SSH_04,,,, Nie rozumiem jak kontekstu?
DR_SSH_04,,,, istotności w sensie że te najmniej dające najmniejsze wartości.
DR_SSH_04,,,," A nie Jestem w stanie stwierdzić że, jaka istotność."
DR_SSH_04,,,, Chce pan przejść do kolejnego pytania?
DR_SSH_04,,,,Tak
DR,,__Q12__,,  Czy wyniki przedstawione na tym wykresie są zgodne z pana wiedzą o grzybach doświadczeniem?
DR_SSH_04,,,," Właśnie zastanawiam się, czy kolor trzonu trzonu to jest kolor? No to tak, no to to się zgadza."
DR_SSH_04,,,," W sensie szerokośc trzonu tego nie wiedziałem, ale no."
DR_SSH_04,,,," Jeżeli kolor trzonu jest brązowy, to znaczy, że co?"
DR_SSH_04,,,, że grzyb Ma większe prawdopodobieństwo nabycie trującym 
DR_SSH_04,,,,"i to jest zgodne z pana wiedzą tak, którą pana miał wcześniej."
DR_SSH_04,,,," No z tego co kojarzę, tak?"
DR,,,,  Co robimy teraz?
DR_SSH_04,__S10__,,,Przechodzę do następnego slajdu 
DR,,,, Dobrze czyli slajd  10 analiza kontr faktyczna.
DR,,,,  I co Pan robi? 
DR_SSH_04,,,,Czytam na czym polega slajd
DR_SSH_04,,,, No to teraz czytam te?
DR_SSH_04,,,, Dane podane tutaj na slajdzie
