speaker_id,slide_id,question_id,problem_id,text
MW,__S00__,,,"Dokładnie, o to by chodziło. Tak, tak, żeby się starać. To możemy sobie zamknąć i prezentację, i ten folder. I teraz przechodzimy do naszego badania właściwego. Ten folder powyżej, który się nazywa Badanie, tam jest plik z prezentacją multimedialną, ten tutaj, wizualizacje. I to jest, można sobie tutaj powiększyć, włączyć ten tryb właśnie do edycji, żebyśmy mogli się bawić tą prezentacją. I chciałabym, żeby pani sobie na początek przejrzała tę prezentację, przez chwilkę i spróbowała powiedzieć mi o swoich pierwszych wrażeniach. Czego to dotyczy, jakie pierwsze są wrażenia, czy ta prezentacja jest czytelna, czy się podoba, czy nie."
MW_IT_06,,,,"Dobrze, to na pierwszy ogląd, co ja mogę tutaj zobaczyć, to tego, że ta prezentacja, coś jest do czytania i jeszcze jest tam do badania. Jeśli tam jest już badanie, to jest już tam analiza jakichś takich danych, jak były już w formularzu, bo widzę, to było tam w formularzu do badania. I jeżeli mówisz o wizualizacji, to myślę, że dla oka to wygląda bardzo minimalistycznie, że to nie jest tak jakby coś wow. Myślę, że to jest dobrze do analizy wszystkich jakichś oddanych, bo kiedy mamy już jakość wizualizacji, to już jakieś inne emocje włączają. I dobra, to teraz rozumiem. Mam chyba tylko jeden problem. Kiedy wiedzę tyle tekstu, to już tak, trzeba to przeczytać. Dobrze."
MW,,,,"Czyli jakbyśmy sobie poszły tak teraz od pierwszego slajdu, do każdego slajdu są przypisane takie pytania, na które bym chciała, żeby pani spróbowała odpowiadać. Czyli można mi powiedzieć, co pani w ogóle widzi na slajdzie, takie swoje różne wrażenia, ale także jakby pani spróbowała odczytać dane i inne informacje i odpowiadać na pytania. Te pytania zaczynają się dopiero od slajdu czwartego, czyli te pierwsze trzy można sobie teraz przeczytać."
MW_IT_06,__S1__,,,"Najpierw, co widzę w tekstu to te słowo kluczowe to jest AI, XAI i to co pierwsze w oko idzie. No, UC, UC myślę, że to coś, jeszcze nie wiem co to jest, link jakieś do oglądania i to… Nie wiem co to jest, 6, 1, to jakieś numerki, muszę to przeczytać, żeby zrozumieć. Dobrze, i teraz ja będę to czytała."
MW,,,,"Proszę sobie spokojnie czytać, tak."
MW_IT_06,,,,"Już nie głos. A, i mogę tutaj dodać swoje jakieś tam…?"
MW,,,,"Tak, jest pewnie, śmiało. Czyli w tym momencie podkreśliła pani to takie kluczowe wyrażenie, prawda? Objaśnialna sztuczna inteligencja."
MW_IT_06,,,,"Tak, i pokreśliłam, bo wiem, że to jest badania stosowne grzybów, dlatego dla mnie będę trochę jakby… No to dla mnie, żeby tak jakby dodać jakąś takiej farbę emocjonalną do grzybów."
MW_IT_06,,,,Ok.
MW_IT_06,,,,"I myślałam, że byłoby dobrze podkreślić to czerwonym, przez to, że widziałam, kiedy wchodziłam tutaj, że ten poster z grzybami, a my nie, to myślałam, że to będę tak jakby trochę… XAI, nie wiem co to jest. Jakoś może wezmę… Teraz działa. I to co nie będę wiedziała, to myślę, że wezmę w inny kolor, żeby później to… O, wezmę też takie."
MW,,,,"Ok, czyli zmieniamy na taką bledszą czcionkę troszkę, na jaśniejszy kolor. Co z tego slajdu się udało pani dowiedzieć? Czego to badanie może dotyczyć?"
MW_IT_06,,,,"Celem badania jest zastosowanie sztucznej inteligencji do analizy danych stosownych grzybów. Jeszcze nie skończyłam czytać to wszystko, ale jeżeli tak mogę zrozumieć to myślę, że w laboratorium są jakieś takie analizy do grzybów, tam gdzie są inne informacje, jak i szerokość tego grzyba, takie długość, takie różne rzeczy, jak były tutaj napisane w tym badaniu i myślę, że przez to próbując podać tę informację do AI i zrozumieć jak AI będzie reagować na te wszystkie badania i czy ten AI będę rozumieć jaki jest grzyb do jedzenia i jaki jest nie."
MW,,,,"Mhm. Jeżeli z jakimś slajdem się pani już zapoznała, to można sobie przejść do kolejnego."
MW_IT_06,,,,"Teraz poproszę tylko chwilkę, bo nie czytam tak szybko."
MW,,,,"Grzyb dziko rosnący, pani podkreśliła na czerwono jako takie kluczowe słowo."
MW_IT_06,,,,"No tutaj jadalny albo niejadalny lub trujący. No dobra, to tu. To żeby ja wiedziała po prostu, że są jadalny, niejadalny i trujący. "
MW_IT_06,__S2__,,,"Dobrze. I teraz następny slajd. I tutaj mam UC, ale naprawdę nie do końca rozumiem, bo tutaj jest (anonimizacja). Nie tak za bardzo repozytorium… No coś w głowie teraz to idę, ale myślę, że to dobrze, to jest jakaś biblioteka w AI. Dobra, to jak rozumiem z tego slajdu, że te badania są zrealizowane z repozytorium (anonimizacja). I tutaj jest link do przeczytania, myślę o tym repozytorium i nie wiem…"
MW,,,,"Można sobie wejść, można…"
MW_IT_06,,,,"Dobrze, to ja spróbuję to tak... Ach, (ns - 00:11:24)."
MW,,,,Czyli weszła pani na stronę tego repozytorium?
MW_IT_06,,,,"Tak, tutaj jest (anonimizacja) i tutaj… Teraz spróbuję zrozumieć, co tutaj w tej strony internetowej i co to jest za strona."
MW,,,,W jakie linki sobie pani tutaj wchodzi?
MW_IT_06,,,,"Pierwszy link, jaki otworzyłam, to jest ten logo tego (anonimizacja). Ja się otworzyłam tam w samym dołu tej strony, to jest About Us, żeby przeczytała, do czego to jest. Tutaj są jeszcze… A, dobrze, tu widzę (anonimizacja). Myślę, że to jest jakiś foundation, żeby pracować z tym badaniem, ale jeszcze nie do końca tutaj rozumiem. Jeżeli pójdę do góry i tutaj widzę za secondary mushroom dataset donated on, myślę, że to rozpoczęło się (anonimizacja). The donation came to this badanie. Dataset characteristic tabular, nie mam pojęcia teraz, subject to jest biology, to jest standard, bo to jest o grzybach i to wszystko. Tutaj jakieś [ang.]. Myślę, że to otworzę tą stronę z PDF filem, żeby po prostu zobaczyć. Jeżeli będzie czas to przeczytać, tutaj jest variable information, to myślę już, że te klasy, jakie wykorzystują do tego AI. Tutaj są licencje do wykorzystania tych wszystkich informacji. Wszystko z wykorzystaniem tego. I teraz otworzę ten logo tego (anonimizacja). I tutaj… Co ja widzę tutaj? Tutaj widzę, że są różne data, database. Myślę, że to wszystkie różne projekty, heart diseases, rise, (ns - 00:14:19). Myślę, że to wszystkie te badania, jakie odbyły się w (anonimizacja). Tutaj jeżeli about us, o tutaj już. [ang. – respondentka czyta] Dobrze, i jak zrozumiałam to, że to jest repozytorium do AI-u, stworzone z różnych badaniach. To było stworzone w (anonimizacja) przez jakiś (anonimizacja). [ang.] I to wykorzystane dla studentów i dla edukatorów i researchów, żeby nauczyć ten maszynownik. Dobrze, i teraz mam tutaj tą stroną z PDF stroną, [ang.] To ja już myślę, że później wrócę do tego, fajno, bo ja już mniej więcej rozumiem, co to jest."
MW,,,,Czyli wróciłyśmy do prezentacji.
MW_IT_06,__S3__,,,"Dobra i teraz idę już do trzeciego slajdu. I tutaj przez żółtym określiła 61069 owocnika i to jest zbiór danych, zbiór wszystkich danych, jakie istnieje teraz w tym badaniu, w datasecie. I 173 gatunków, nie tak rozumiem co znaczy gatunków i poproszę jakby tak trochę to to jak to się nazywa? Translate gatunki, co znaczy gatunków?"
MW,,,,[ang.]
MW_IT_06,,,,"Dobrze to teraz rozumiem, że jest różna klasyfikacja jadalnego, niejadalnego i trującego grzybu."
MW,,,,"Można używać też na przykład (anonimizacja), żeby sobie niektóre słowa sprawdzić, albo w ogóle zasobów internetu. Na przykład takie słowo jak hymenofor, czy się z nim pani spotkała? Ono jest tutaj pogrubioną czcionką. Czy jest znane, zrozumiałe?"
MW_IT_06,,,,"A, myślę, że to jak jest (ns - 00:17:34) grzybów, hymenofor blaszkowy. I teraz zobaczę, jak wygląda ten… Ten… Hymen… Hymenofor, hymenofor. Kiedy przeczytałam to tak jakby human, humanofor to jest i tak no widzę, że wygląda tak jakby taki grzyb, jaki możemy kupić w (anonimizacja). Ale nie wiem. Myślę, że… No tutaj… A dobrze, widzę, że ten grzyb rosną od drzewów, od kornów drzewa. Albo jakieś… No coś tam, gdzie jest coś dziwające. No to teraz, co z pierwszych takich zdjęciach, to ja to widzę, a jeżeli tutaj, owocnika, aha, dobrze, ja chcę zobaczyć co to znaczy. Część owocnika grzybów. Owocnik, a owocnik to jest grzyby. Owocnik… Może to być jakiś rodzaj grzybów… Które nazywa się… Owocnik… Jakiś rodzaj grzybów, który na zewnątrz lub w pewnym sposób."
MW,,,,"Czyli teraz zapoznaje się pani z tym, czym jest owocnik?"
MW_IT_06,,,,Tak.
MW,,,,"I czym jest hymenofor, który jest jakimś elementem tego owocnika, jak żeśmy tutaj wyczytały?"
MW_IT_06,,,,"Tak, część owocnika grzyba."
MW,,,,Czy wie pani o którą część chodzi?
MW_IT_06,,,,"Myślę już, rozumiem, że to jest to jest czapka, czapka grzyba. To co jest na górę. Nie ma tego…"
MW,,,,Bez tego trzonka.
MW_IT_06,,,,"Tak. Ale teraz muszę na sekundkę to na spokojnie trochę. I teraz ja otworzyłam ten w (anonimizacja), żeby przeczytać i zmienię trochę mało na angielski, bo żeby to było tak w mojej głowie, jakby trochę lepiej. Aha, dobrze. To jest..."
MW,,,,Teraz o strukturze grzybów pani sobie wyszukuje materiały z angielskimi nazwami.
MW_IT_06,,,,"Tak, i myślę, że spróbuję jeszcze to zrobić z polskim, przez to, że to pytanie jest po polsku."
MW,,,,Czyli strukturę grzybów teraz w języku polskim.
MW_IT_06,,,,I chcę jakiś z tych kapelusz. To jest trzon.
MW,,,,Tu akurat nie mamy hymenoforu.
MW_IT_06,,,,"Dobrze, no trochę ja już zgubiłam to wszystko i teraz wrócę do prezentacji, ale zostawię tutaj trochę te rzeczy, które ja już odłożyłam. Dobrze, trochę nie rozumiem jak to… Dobrze, już nie teraz, będę to… Są to włączonymi grzyb. No, ja jeszcze raz próbuję to, bo chcę zrozumieć, o czym chodzi w tym…"
MW,,,,"Czyli teraz to, co było pogrubioną czcionką, tłumaczy sobie pani na język angielski."
MW_IT_06,,,,"Tak. Aha, dobrze, teraz już rozumiem."
MW,,,,"Czyli na język (anonimizacja) sobie pani przetłumaczyła? I teraz wiadomo, czym jest hymenofor."
MW_IT_06,,,,"[anonimizacja] Dobrze, to ja zrozumiałam, że to jest taki grzyb, który po prostu ma tą czapkę, ale nie do końca rozumiem, czemu tam jest mający trzon i hymenofor blaszkowy. Bo po prostu nie rozumiem, gdzie jest ten trzon. Przez to, jeżeli tutaj otworzę jeszcze raz to zdjęcie tego… Aha, tak. To są tylko grzyby, kapeluszowy mające trzon i hymenofor blaszkowy. Hymenofor blaszkowy to jest jakiś plastyczny, myślę, że to jest taka pokrywka od grzyba. Ja teraz spróbuję zrozumieć, co to jest. Myślę, że to już może..."
MW,,,,Nie jest to informacja łatwa do znalezienia.
MW_IT_06,,,,"W której występuje warstwa… Naprawdę nie, bo… No i ja trochę jakoś… A, no jeżeli… Dobrze, jeżeli to… [ang.] myślę, że hymenofor blaszkowy to znaczy, że to wszystka pokrywka jak jest na grzyby. Myślę, że już pójdę tam."
MW,,,,Idziemy dalej. Mhm.
MW_IT_06,,,,"No jeżeli to to już rozumiem, że to jest te wszystkie dane to jest symulacja i są sztuczne wygenerowane na podstawie rzeczywistych obserwacji."
MW,__S4__,,,"Slajd czwarty teraz jesteśmy, proszę się spokojnie mu przyjrzeć. Co tutaj mamy na nim?"
MW_IT_06,,,,"Na pierwszym wykresie mamy trujący i jadalny, dwa obszary trujący i jadalny. Od 0 do 35 tysięcy. Jeszcze te numeracje ja nie rozumiem. Dobrze to jeżeli idę do następnego wykresu, kształt kapeluszy, to jest już różne rodzaje kapeluszy. Od 0 do 25 tysięcy powiechn… Nie mogę przeczytać te słowa, ale to już trzeci okres. I tak samo brak danych."
MW,,,,Jak pani interpretuje ten brak danych? Skąd on się tu wziął?
MW_IT_06,,,,"Brak danych. To pierwsze, co teraz przyszło do mnie w głowy to są różne rodzaje struktury powierzchni tych różnych kapeluszy, no i nie tylko kapelusz. I myślę, że te wszystkie inne rodzaje powierzchni biorą pod uwagę ten brak danych. Ten kolor… Jeżeli taka logika będzie iść do następnego wykresu, to są więcej niż te wszystkie kolory. Myślę o grzybach, bo grzyby są bardzo dużo, nie wiem jak to poprawnie powiedzieć, ale jak ja wiem, to są duże różne grzyby z różnymi kolorami i tutaj też myślę, że jeżeli ta logika, bo jak powiedziałam w poprzednim wykresie, brak danych, no jeszcze nie rozumiem ten brak danych, ale pójdę do następnego. Zmiana koloru w reakcji na uszkodzenia, niezmienna i zmienna, sposób przyrastania blaszek do trzonu."
MW,,__Q1__,,Jak pani właśnie rozumie ten rozkład cech? To jest akurat pytanie pierwsze do tego slajdu czwartego. Jak pani rozumie rozkład cech dotyczących sposobu przyrastania blaszek?
MW_IT_06,,,,"Przyrastanie blaszek. Jak rozumiem rozkład cech? Przyrastanie (ns - 00:28:43) rurki, wolne, faliste, brak danych. No, ja poszła do brak danych przez to, że ja nie do końca rozumiem, co to znaczy sposób przyrastania blaszek do trzonu. Blaszek do trzonu. Przyrastanie blaszek do trzonu. Blaszek do trzonu. Przyrastanie tych blaszek do trzonu."
MW,,,,"Tutaj sobie pani skorzysta z wizualizacji tego grzyba i jego części, co mieliśmy wcześniej otwarte."
MW_IT_06,,,,"I dobrze, teraz rozumiem, że ten wykres pokazuje, że odpowiada na te pytania, sposób przyrastania blaszek do trzonu. I najwięcej to widzimy, że odpowiedź będzie pozytywna przez to, że to przyrastają, blaszki przyrastają do trzonu. Zbiegające, no też muszę to teraz, zbiegające myślę, że to nie do końca przyrastają, ale próbuję zrozumieć, co to znaczy od 0 do 12 tysięcy może to być od 0 do 12 tysięcy tych (ns - 00:30:10), jeżeli rodzaje że 12 więcej niż 12 tysięcy rodzajów grzybów przyrastają od blaszka do trzonu, a już jeżeli idź po ten diagramy do (ns - 00:30:36) to już widzimy inne rezultaty. Brak danych myślę, że… Myślę, że to kategoria grzybów jaki nie istnieje tutaj. Jeszcze nie rozumiem, co to brak danych. Gęstość blaszek. Może być to brak danych do jakichś kategorii grzybów, jakie już nie mają te wszystkie dane, ale czemu tylko cztery? Nie wiem."
MW,,,,"Jeżeli pani chce przejść do kolejnego slajdu, to można. Pani decyduje ile czasu spędza na którym slajdzie. I mamy numer 5."
MW_IT_06,,,,"Dobrze, ja teraz na sekundę, jeżeli bo słyszałam, że mogę wrócić."
MW,,,,"Tak, tak, jak najbardziej, proszę sobie wracać do slajdów, teraz jesteśmy na trzecim."
MW_IT_06,,,,"Aha, sześćdziesięciu jeden. Teraz rozumiem, że ta numeracja to jest numeracja o owocnikach, bo mieliśmy w tym slajdzie trzecim 61173 gatunków grzybów. A, było to słowo. No to dobra. Ja już na piątym slajdu."
MW,__S5__,,,I tu do piątego slajdu mamy takie pytanie. Przedstaw jak rozumiesz rozkład cech dotyczących typu siedliska.
MW_IT_06,,__Q2__,,"Ja jeszcze raz przeczytam, typu siedliska. Typ siedliska."
MW,,,,"Korzysta pani tutaj znowu ze źródeł zewnętrznych, żeby sobie sprawdzić typ siedliska. Jak pani rozumie to wyrażenie? Typ siedliska to co to będzie?"
MW_IT_06,,,,"Myślę, że coś powiązane z powierzchnią lasu?"
MW,,,,Mhm.
MW_IT_06,,,,"Typ [anonimizacja]. A, dobrze, to teraz rozumiem, że to jest habitat type."
MW,,,,"I jakbyśmy zinterpretowali te wykresy, które dotyczą właśnie typu siedliska?"
MW_IT_06,,,,"Myślę, że tu mamy już różne typy siedliska. Od powierzchni do obecności pierścienia. Pierścienie też nie rozumiem co to jest. Od pory roku. Dobrze, pory roku. Zarodników. Hymenoforu. Hymenofor to ten obszar grzybów. Już to szukałam. Pierścienie też nie wiem co to jest pierścienie, obecność pierścienia. To teraz będę szukała znaczenie słowa pierścienie. Kolor trzonu, to jest powierzchnia trzonu. No dobrze, to robię tak, że pierwsze cztery wykresy to charakterystyka grzybów. Od powierzchni trzonu do hymenoforu. Te rzeczy na górę grzybu. Pora roku, siedlisko zarodników. I teraz pierścienie. Rings. Myślę, że jeszcze pierścienie. Ring. Pierścień! Aaa, dobrze. Obecność. A, jeżeli jest tam jakieś kolca, jaki kolca? A jaki jest typ? (ns - 00:35:54)? A ja chcę zrobić tak, żeby… Bo chcę to zobaczyć jako wizualizację i napiszę to grzyba. Kolca jakie tu mam."
MW,,,,Czyli szukamy jakichś wizualizacji pokazujących pierścienie grzyba?
MW_IT_06,,,,"Mhm, tutaj mam."
MW,,,,"Czy pani jest osobą, która zbiera grzyby w ogóle, takie leśne, dziko rosnące, czy nie?"
MW_IT_06,,,,"Ja lubię grzyby i chcę naprawdę zrozumieć, jakie grzyby można zbierać, a jakie nie, bo to jest tak jakby interesujący świat grzybów. Wiem, że to są (ns - 00:37:28), przez to, że miałam taką historię z tymi grzybami (anonimizacja). Oprócz tego mam (anonimizacja). I tam takie duże grzyby. I no mam tak jakoś ochotę do tych grzybów, ale nie tak za bardzo wszystko rozumiem o tych i nie ma właśnie czasu, że no teraz już to mniej więcej (ns - 00:38:17). No naprawdę, taka informacja nie za bardzo już to rozumiem. Ale dobrze. Spróbuję."
MW,,,,Typ siedliska nas interesował tutaj.
MW_IT_06,,,,"Aha, dobrze. Jak rozumiesz rozkład cech dotyczących typ…"
MW,,,,Czy któryś wykres tego dotyczy bezpośrednio?
MW_IT_06,,,,"No tutaj mogę tak powiedzieć, że jeżeli mówimy o porach roku, to w jesień to najbardziej mamy grzybów i w lecie, że w te dwa okresy pory roku to najwięcej możemy znaleźć tych różnych rodzajów grzybów. Najwięcej w lasach, a później już idę w trawo, no w lesie, tam gdzie jest trawa, tam gdzie są liście, łąki, nie wiem co to jest. No i tam, jeżeli idziemy w las w porę roku jesień albo lato i widzimy, że tam są trawa, lesie i te łąki i wrzoso… Nie wiem co to jest. To najprawdopodobniej to możemy znaleźć tam grzyb. Obecność pierścienia, pierścienia, rings. Tutaj w wykresie jest odpowiedź brak. Ja, jeżeli będę rozumieć i myśleć z tego wszystko, co już próbowałam znaleźć. Nie za bardzo rozumiem, co oznacza pierścienie u grzybach. Myślę, że to może ten okres nie jest za bardzo wytłumaczony, albo ja po prostu nie wiem. Co mogę myśleć, to jest ten radius tych grzybów, bo to jest jakby pierścień. Typ pierścienia tu strefowany, duży, wzniesiony. No też idę do tych pierścieni, co nie za bardzo mam odpowiedź na to. Typ hymenoforu bez… Myślę, że AI nie ma tych wszystkich danych, przez to, że to odpowiedź AI-u brak danych, a brak danych przez to, że duże są te wszystkie hymenofory i żeby to zrozumieć trzeba mieć bardzo duży team chemików, tych wszystkich badaczy, którzy już będą zapisywali i próbowali przez każdy ten grzyb. Kolor trzonu najbardziej, najbardziej biały trzon to naj… Sorry, ja już trochę… [ang.] To najważniejsze jest trzon z białym kolorem. I powierzchnia trzonu to najbardziej, [ang.] gładka, gładka powierzchnia trzonu, no i są te kategorie, jakie już idą w dół. No i myślę, że w tym piątym slajdu to już jest analiza grzybów i w jakim najwięcej periodu roku możemy to znaleźć."
MW,,,,To przechodzimy dalej. Slajd szósty.
MW_IT_06,__S6__,,,"No tutaj już po trochę próbuję zbudować ten wykres głowy. Przez to, że to co widzę tutaj, nie jest dla mnie już… [ang.] to nie jest coś, co chciałam zobaczyć, ponieważ głównie dane, które widzę, są w kolumnie."
MW,,,,"A brak danych tutaj na tym slajdzie, jak pani interpretuje?"
MW_IT_06,,__Q3__,,"Ja jeszcze nie mogę to znaleźć. Brakujące dane. Myślę, że tutaj przez liczbę x i procent y to mamy, no jeżeli tutaj mamy 94, myślę, że brakujące dane są w… Nie, brakujące dane… no to już od tych nie ma nijakich klasa, kolor, siedlisko, obecność, szerokość. Myślę, że od tam, gdzie rozpisano liczbę procent zero, to już AI nie ma danych na te obszary informacji."
MW,,,,Coś jeszcze tutaj?
MW_IT_06,,,,"Z czego to wynika? Nie, już."
MW,__S7__,,,"To możemy przejść dalej. Mam tutaj taki typ wizualizacji, który chyba pani pamięta z ankiety być może, bo on się tam pojawił. Rój pszczół. Proszę mu się przyjrzeć i spróbować odpowiedzieć na te pytania, które są do slajdu siódmego przypisane."
MW_IT_06,,__Q4__,,"Dobra. Czytam pierwsze zadanie z 7 slajdu i to jest, czy na podstawie wykresu jesteś w stanie określić cechy, które najczęściej pojawią się po jego prawej stronie i sugerują silny wpływ na klasyfikację grzyba jako niejadalnego, trującego. I teraz już będę czytała dane, bo już rozumiem, że muszę zrozumieć, co tam dzieje się w prawej części tych wartości (ns - 00:45:45)."
MW,,,,Mhm. Które cechy pojawiają się najczęściej po prawej stronie?
MW_IT_06,,,,"No tutaj… Teraz próbuję to… Dobra, rozpocznę od 0,0. To mamy tutaj największe, najsilniejsze cechy. To są od sposób przyrastania blaszek."
MW,,,,Mhm.
MW_IT_06,,,,"I do tego jeszcze kolor kapelusza żółty. Ale to są trochę tutaj… To ja chcę zbliżyć ten wykres. Dobra i najpierw to jest sposób przyrastania blaszek. Tutaj… Jak to jest zbudowany ten wykres? Bo wartość cechy, to jest high cechy. To próbuję zrozumieć przez to, że widzę ten jest od low do high. I ten w takim jakby czerwono, różowo, [ang.] to jest te cechy, jakie są silne i jeżeli widzę ten okres, to… Oj, to ja coś już z tym okresem zrobiłam? Tak, aha, trochę tak… To tutaj tam, gdzie są te wszystkie cechy… i jeżeli idziemy od 0, to w tych pozycjach gęstość… Gęstość blaszek, ale nie rozumiem od koloru do gęstości, co tak jakby pośrodku tych dwóch kategorii są też te high cecha."
MW,,,,A czy zauważyła pani w lewym dolnym rogu taką legendę z wyjaśnieniami do poszczególnych elementów tego wykresu? I czy ona jest pomocna w lewym dolnym rogu? Czy coś tutaj nam te informacje pomogą?
MW_IT_06,,,,"Dobrze, jeżeli to jest… Jeżeli tak analizować ten wykres i high to znaczy średnica kapelusza a low to jest wysokość trzonu to tam gdzie są już niebieskie to jest wysokość trzonu a jeżeli to będzie już ten inny kolor to jest średnica kapelusza. I tutaj wysokość trzonu i tutaj mamy wszystko, wszystko. Wysokość trzonu. Low. Granica między cechami, które mają duże i małe znaczenie w ocenie jadalności grzyba."
MW,,__Q5__,,"Czy wiadomo dlaczego niektóre punkty są bardziej po prawej, a inne po lewej?"
MW_IT_06,,,,"Teraz próbuję to dokładnie zrozumieć, bo myślę, że po prawej, które mają duże i małe znaczenie wobec ocenie jadalności grzyba. Próbuję zrozumieć, czy to jakby prawa strona to jest do jadalnych grzybów, a lewa to jest do niejadalnych, czy to punkty… i tutaj już widzę, że punkty po prawej mają większy wpływ na klasyfikację grzyba przez model jako trującego po lewej jako jadalnego. Dobrze to teraz rozumiem to co w lewej stronie tych kapeluszach albo wysokości są stosowne jadalnego grzyba, a w prawej to klasyfikacja grzyba przez model jako trujący. I jeżeli już rozumiem te x to przez te y, y, x, y, czemu to? Dobrze, to ja teraz próbuję najpierw zrozumieć tych jadalnych przez lewą stronę. I tutaj mamy, że wysokość trzonu to jest niska wartość cechy niska wartość cechy, niska wartość cechy to… Niska wartość… Wysoka wartość cechy, a czemu kapelusz ma wysokość… Wysoką wartość cechy, a trzon nisko? Nie rozumiem po to. W poszczególnych cechach ułożona predykcja… A, dobrze, to jest wszystko predykcja. A, predykcja jako jadalnego lub trujące. A gdzie są te trujące? Aha."
MW,,,,"Co pani sądzi o tym typie wykresu w ogóle i wizualizacji? Czy on jest łatwy do zrozumienia, trudny?"
